type,blockNumber,delegator,id,indexer,logIndex,shares,tokens
stakeDelegates,12882644,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x06413c10d86ad57fb9a50c9282200b12a78461e777759798331f16265c0d26b8-86,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,86,90940811803389223,99500000000000000
stakeDelegates,12882644,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x06413c10d86ad57fb9a50c9282200b12a78461e777759798331f16265c0d26b8-86,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,86,90940811803389223,99500000000000000
stakeDelegates,12882644,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x06413c10d86ad57fb9a50c9282200b12a78461e777759798331f16265c0d26b8-86,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,86,90940811803389223,99500000000000000
stakeDelegates,12882645,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x3fcc435319410692bb16a36b1a26ef77d65cdf8bc9d4413a97d3df0c9051c290-83,0x6ac85b9d834b51b14a7b0ed849bb5199e04c05c5,83,83922922053048890,99500000000000000
stakeDelegates,12882645,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x271c2828f1783d4a59db8fd9c94a07b3b9d7aabe6ed725e652666932972b4164-63,0x978cd3207d0cf5a89003d85c2913bc9be120c31f,63,99500000000000000,99500000000000000
stakeDelegates,12882645,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x25cfe63f46a845d54a1dcddfd318b77ea3c6f82b3f1d7137dc70988cde9ae3f7-75,0x17d7dca770ef183355b202435e1ce80a11b53886,75,99500000000000000,99500000000000000
stakeDelegates,12882649,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x2c465c48e4e08623dde25edf051db4706c353177ac57be7e03d1cf68d3cc9746-48,0xb3e2fe4e6673709613c22c63d3d7326f3bfa15cc,48,49799507655779701,99500000000000000
stakeDelegates,12882653,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x155ae1e81bdf78bb259563b070d5907e52aa42db9ed3d204ecc0e099dae428d4-48,0x9f491ce41ffa24a074176106ed9c59b0ae504427,48,99500000000000000,99500000000000000
stakeDelegates,12882653,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x155ae1e81bdf78bb259563b070d5907e52aa42db9ed3d204ecc0e099dae428d4-48,0x9f491ce41ffa24a074176106ed9c59b0ae504427,48,99500000000000000,99500000000000000
stakeDelegates,12882660,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x24b9fa5c0da465ff5d6d9fb45f9ba2ca8f3b50ea01a17194af5590121709e2ff-85,0xf251d93b7ef841ff72bee6bb603d1782092e7db1,85,98443878792400353,99500000000000000
stakeDelegates,12882663,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x1027f75a7448862eab4d887f640d4834f0a2099e678fa0e087b2ffb1436f743f-208,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,208,89026927644361807,99500000000000000
stakeDelegates,12882663,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x1027f75a7448862eab4d887f640d4834f0a2099e678fa0e087b2ffb1436f743f-208,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,208,89026927644361807,99500000000000000
stakeDelegates,12884076,0xd9e02bf37cc5c6ab0383871b4d2dee34d7f3fb36,0x277197a54a14570e2cc28fad7ed652227bb9b27b448af41b8d4f2ca1cf455e4f-292,0x45874192929530cd4e3dd0624df05bee3c13974f,292,115527489789700976719,123932384339300000000
stakeDelegates,12884320,0x60d27ede14fe6ef7b26c40e2fe8fe880b0ea7165,0x329918b868468d25bb78c0c7ddddfe110438da59943784036f74f987a4d2a3ef-307,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,307,1809401331572420673402,1990000000000000000000
stakeDelegates,12884439,0x2686544ed0149b134b27009958788cdf4ca8c064,0x43c6f82550ddd252a55f10b1f23d7c01d701877c70462822a24089f304cefc28-207,0x5a8904be09625965d9aec4bffd30d853438a053e,207,201246834921623377864,217079150000049750000
stakeDelegates,12884471,0x6f89f92a04d06cae857a2bd256c46e27d11a6078,0x1be3bb136e2c4bfcd9e5f9c266cfaa6c54ce2ec008b06bb5d62f9ae22d2a0d61-204,0x5a8904be09625965d9aec4bffd30d853438a053e,204,391312312297898592924,422097292468050000000
stakeDelegates,12884471,0x6f89f92a04d06cae857a2bd256c46e27d11a6078,0x1be3bb136e2c4bfcd9e5f9c266cfaa6c54ce2ec008b06bb5d62f9ae22d2a0d61-204,0x5a8904be09625965d9aec4bffd30d853438a053e,204,391312312297898592924,422097292468050000000
stakeDelegates,12884913,0x59be1916253e82063549d6a5691b432bd8fa20cc,0x2fe8c96364945792e8a5bd8dbfb2d7c4c063a3c85ce5687a36d8d3aab63e0693-368,0x8d632dfc2454d624910fe982e85a5b15d2ae93c5,368,312407330505563196501,326020962963700000000
stakeDelegates,12885048,0x788202d267ea321192a662cc8089548a0c4dc0f7,0x01b9b178eb1e23f1b6105454036b7402c4777d06f46503cdd5c443c0c0e908c3-238,0x5a8904be09625965d9aec4bffd30d853438a053e,238,645701904226539301509,696500000000000000000
stakeDelegates,12885048,0x788202d267ea321192a662cc8089548a0c4dc0f7,0x01b9b178eb1e23f1b6105454036b7402c4777d06f46503cdd5c443c0c0e908c3-238,0x5a8904be09625965d9aec4bffd30d853438a053e,238,645701904226539301509,696500000000000000000
stakeDelegates,12885048,0x788202d267ea321192a662cc8089548a0c4dc0f7,0x01b9b178eb1e23f1b6105454036b7402c4777d06f46503cdd5c443c0c0e908c3-238,0x5a8904be09625965d9aec4bffd30d853438a053e,238,645701904226539301509,696500000000000000000
stakeDelegates,12885048,0x788202d267ea321192a662cc8089548a0c4dc0f7,0x01b9b178eb1e23f1b6105454036b7402c4777d06f46503cdd5c443c0c0e908c3-238,0x5a8904be09625965d9aec4bffd30d853438a053e,238,645701904226539301509,696500000000000000000
stakeDelegates,12885174,0x8c73b45a2cda3b6f47a5e0cfd9995449afd335d3,0x287c86e7da02f97f35cf62ba34c797bec889886124e171d1b84d9406bb259f53-101,0x39839abed87475422c5353256d17e08395c3af6b,101,1038374061468520802751,1187035000000000000000
stakeDelegates,12886268,0x3666def40944753009c9e991dcea25817769238c,0x457596d4823eb8441028a9a57cd16a0a27f1635019ad32dc022ce149f20ad9cf-109,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,109,871296344866372076823,999975000000000000000
stakeDelegates,12887937,0xd1dc596132ca7771a1522a5d47fb39f2dbf770c3,0x3b24215ca9ed17ec2d3c6ac2de721abe2a09e18a556806b73b3e541c6254d0fe-265,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,265,527422467060390411970,570692200000000000000
stakeDelegates,12889626,0x2afb58a22e7d3c241ab7b9a1f68b9e8e74ec9d68,0x42690bedf9b3282364331fde45a430d804123f3e82ad95c4825f2734c05be10d-78,0x5a8904be09625965d9aec4bffd30d853438a053e,78,13915010873688114127909,15012994056923546320602
stakeDelegates,12890290,0x135d8efed93c99ed9b36d9bba10f0c68919359e2,0x0f50471e33b961c54f74a5ac6225824c0c7acd4916088e98306bd71d6f3f1efb-346,0x4d6a8776a164776c93618233a0003e8894e7e6c2,346,1416458839931602348219,1497787927500000000000
stakeDelegates,12890290,0x135d8efed93c99ed9b36d9bba10f0c68919359e2,0x0f50471e33b961c54f74a5ac6225824c0c7acd4916088e98306bd71d6f3f1efb-346,0x4d6a8776a164776c93618233a0003e8894e7e6c2,346,1416458839931602348219,1497787927500000000000
stakeDelegates,12891234,0x3b5bfafc3233fd0541fb26689f3ebfa9b29971c6,0x1e2c9c18551994127f9ec55f4405a7370db372f8a30075c979ac7879f83273ca-293,0x6125ea331851367716bee301ecde7f38a7e429e7,293,190983155801880042240,199000000000000000000
stakeDelegates,12891278,0x3b5bfafc3233fd0541fb26689f3ebfa9b29971c6,0x04aa2e5c88a01e3a426c40513ae0b7bba09994db40d69a18414d20cdbc3ba36a-261,0x5a8904be09625965d9aec4bffd30d853438a053e,261,184446030776047238473,199000000000000000000
stakeDelegates,12891278,0x3b5bfafc3233fd0541fb26689f3ebfa9b29971c6,0x04aa2e5c88a01e3a426c40513ae0b7bba09994db40d69a18414d20cdbc3ba36a-261,0x5a8904be09625965d9aec4bffd30d853438a053e,261,184446030776047238473,199000000000000000000
stakeDelegates,12891278,0x3b5bfafc3233fd0541fb26689f3ebfa9b29971c6,0x04aa2e5c88a01e3a426c40513ae0b7bba09994db40d69a18414d20cdbc3ba36a-261,0x5a8904be09625965d9aec4bffd30d853438a053e,261,184446030776047238473,199000000000000000000
stakeDelegates,12891480,0x5c36d9b35b167d096bc837e950c0b44bfdaa9e70,0x1fb2c31fed650d39ab150cdaa46fe8a5de415f14edfe743e7aae2c7d442e6b4a-226,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,226,594341914247354180517,650514780116950000000
stakeDelegates,12891709,0x12d11fafdd327818c25a7861063b0497d7b85a94,0x1cb64c3924ad423a102eca7ab3ac355549b2dd19876a4dcac7ec8f3f28dd0ee8-243,0xbe9d7c691792937ca7e2535652886ff390cc5b86,243,15109486324833325503150,29850000000000000000000
stakeDelegates,12891709,0x12d11fafdd327818c25a7861063b0497d7b85a94,0x1cb64c3924ad423a102eca7ab3ac355549b2dd19876a4dcac7ec8f3f28dd0ee8-243,0xbe9d7c691792937ca7e2535652886ff390cc5b86,243,15109486324833325503150,29850000000000000000000
stakeDelegates,12892058,0xc3ee08061ca9d4ac892c6527f6872cc455a3e2d5,0x3a22bb106ae33bc3cb53a43ebe3c62bbbc07ff87b57cfe289acac5f20072b61e-363,0xbe9d7c691792937ca7e2535652886ff390cc5b86,363,201459817664444340042,398000000000000000000
stakeDelegates,12892573,0xef07b7aa489b0bcb952c1ebf71c245310377529b,0x24df0b4f4fca3343aaf13bcc56887f64c0adb872f4a3e50ecf2f0f25f8b245d0-40,0x5a8904be09625965d9aec4bffd30d853438a053e,40,380527374701049178274,410553413629450000000
stakeDelegates,12892670,0x9531f20743bc38de96cb5b8270651dde04438275,0x35e588be171ebac5d5ce3bd7133ce6ff65e16d1bd2c859f1e6ca935730f06235-313,0x5a8904be09625965d9aec4bffd30d853438a053e,313,1279081284497626921336,1380008962752278337100
stakeDelegates,12893673,0xa799315e275fc7bffc63ac5348d86a56cdd34c42,0x39b10e94f3b00d8f66fe7bf704c8e5d9aa1f1b6634b6a8d6b2d0c9515bf0d170-255,0x39839abed87475422c5353256d17e08395c3af6b,255,925902912171843748762,1058461689418100000000
stakeDelegates,12894235,0xb9d3e303f51884dc5093459c234ee33b9a676e73,0x3b915799af15d1f2c84bf692b8a5320f842bce870bb8bb3ebaafbd5402f2a373-69,0x5a8904be09625965d9aec4bffd30d853438a053e,69,417973021782717196200,450953761297000000000
stakeDelegates,12896121,0x85398bababfc9a3744c5538326c1cf9966aeba69,0x39d2b0ff43c6564aabba593195daf3fe7a64d78d8a3a0a633f290254f20f40b8-269,0xb06071394531b63b0bac78f27e12dc2beaa913e4,269,1016134380504947513,1094500000000000000
stakeDelegates,12896562,0xf6a073f7cdf6d8da08cedd4d02e5996331c66d91,0x38c69dd8e07ac8a9f4dedbff304470891890ce8385262984757d1fef416c0b36-132,0x5a8904be09625965d9aec4bffd30d853438a053e,132,1027327179712543096932,1108389852048500000000
stakeDelegates,12897724,0x82d7fbe4a05862d3165103596f04785a0b8037a2,0x40284dce53dfc07235e82e104a3e5c64c09bb9b3c65de32d81b5887ec3fa040d-232,0xb06071394531b63b0bac78f27e12dc2beaa913e4,232,92375852773177046704,99500000000000000000
stakeDelegates,12898346,0x644f02a393886b3e82675b385efc41e772e62a66,0x1b47fe8b63fdaf14f85fdf83e29de992c1580ecdbf53ae4d91a6b8dc5f28769b-286,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,286,3357549952594653542793,3632000108413800000000
stakeDelegates,12898346,0x644f02a393886b3e82675b385efc41e772e62a66,0x1b47fe8b63fdaf14f85fdf83e29de992c1580ecdbf53ae4d91a6b8dc5f28769b-286,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,286,3357549952594653542793,3632000108413800000000
stakeDelegates,12899132,0x38b89a91e39a7a4475eaabe8af070ca4b500de1d,0x151b037e8dfef91d11d4f5d9a49962edd1de8b5a84ebb2d7ad9c9017f920170e-159,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,159,15113605060692179670544,16499587500000000000000
stakeDelegates,12899132,0x38b89a91e39a7a4475eaabe8af070ca4b500de1d,0x151b037e8dfef91d11d4f5d9a49962edd1de8b5a84ebb2d7ad9c9017f920170e-159,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,159,15113605060692179670544,16499587500000000000000
stakeDelegates,12899488,0xe712b1be3334f466cc10b65c70709e58b413f4c5,0x34588cfad5802febe68b9e53096f96a949b148b1f785d762c3e1d0da24520905-151,0xb06071394531b63b0bac78f27e12dc2beaa913e4,151,3837163084625090285313,4133090147028750000000
stakeDelegates,12899514,0xca62255ec3760a132467b54ef85f82e9d90078f2,0x1028187744c525b61b41d96cab7f202b199410d4e73510200c3395d3a82d86f0-292,0x85fe868adf7f5950b052469075556fb207e5372d,292,2171315846129223746864,2251484345434400000000
stakeDelegates,12899514,0xca62255ec3760a132467b54ef85f82e9d90078f2,0x1028187744c525b61b41d96cab7f202b199410d4e73510200c3395d3a82d86f0-292,0x85fe868adf7f5950b052469075556fb207e5372d,292,2171315846129223746864,2251484345434400000000
stakeDelegates,12899920,0x80d082852bb1e1fdca41130afcb0469b6b8a66b3,0x296fb7e105b804d1f38ed29a8587608c49654abc444b0d5a2206eccd9907e244-311,0x5a8904be09625965d9aec4bffd30d853438a053e,311,3020303753957773530007,3258625000000000000000
stakeDelegates,12899937,0xc3ee08061ca9d4ac892c6527f6872cc455a3e2d5,0x3fb1bf9533de0b71ae5b54953b8174c645617b0cb8409a5f64207dbebd0df31b-316,0x5a8904be09625965d9aec4bffd30d853438a053e,316,553338092328141715421,597000000000000000000
stakeDelegates,12900438,0xbc182d211e1bef0484dd9a0dc7cd8553d1acefcb,0x3110550e60c0011ebe370029bd774209e28270cd9a9847c5b1b4ffd0b519503b-315,0xb06071394531b63b0bac78f27e12dc2beaa913e4,315,475056787168212563583,511693791225950000000
stakeDelegates,12900491,0xa7a42281801431628da783da2224d92d415fac9e,0x248803f3bd5dcb3db196363edd214f4a09a23cb2572dd115692ae76a6eb781d3-163,0x5a8904be09625965d9aec4bffd30d853438a053e,163,210320870773079943143,227019200000000000000
stakeDelegates,12901378,0xb7c3f413705c1d89464efd38160f2ef33e644aa5,0x23eab118bb8861803346b93c8f6c1f5a250406cc0dd844a42fdb3806bfc1f045-157,0x5ea935a6164629dd9c0f7f1e3b79c2d041108e26,157,3623774489606718404,4975000000000000000
stakeDelegates,12901534,0x9c012a056a31d55002ea41c466044f0eb1c81338,0x1c26eca07950449de33139cb15926c1045aa539812096d7df46c5d89a2dd7660-306,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,306,92341577185078836151,101558308481300000000
stakeDelegates,12901534,0x9c012a056a31d55002ea41c466044f0eb1c81338,0x1c26eca07950449de33139cb15926c1045aa539812096d7df46c5d89a2dd7660-306,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,306,92341577185078836151,101558308481300000000
stakeDelegates,12901569,0x6f226269635978130cc9de17a61a2fe0915c60fb,0x292ff6c6b66ef2b232c6785430c4ea977dda74a6217eb255c35020641613eb32-163,0x7b8f93130b7c610fb102f1e82e23ad978ed81702,163,85669688968411908500,156684827060000000000
stakeDelegates,12902780,0x746599c2333aad5ee21870bb412b465700b050da,0x18bbbcab16f209071bf0b1db9d1d4c22fdef945210df815b5af04dde14640c8b-220,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,220,4172963306141498552054,4789253400000000000000
stakeDelegates,12902780,0x746599c2333aad5ee21870bb412b465700b050da,0x18bbbcab16f209071bf0b1db9d1d4c22fdef945210df815b5af04dde14640c8b-220,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,220,4172963306141498552054,4789253400000000000000
stakeDelegates,12903287,0xba0099e08955d06e89ea8fab21f34d7902f33c9a,0x1181ffaf9cb799186af6cd6e8ee794f144ff989578f188d36810718b726adf3b-279,0x5a8904be09625965d9aec4bffd30d853438a053e,279,287605678827142979754,310440000000000000000
stakeDelegates,12903287,0xba0099e08955d06e89ea8fab21f34d7902f33c9a,0x1181ffaf9cb799186af6cd6e8ee794f144ff989578f188d36810718b726adf3b-279,0x5a8904be09625965d9aec4bffd30d853438a053e,279,287605678827142979754,310440000000000000000
stakeDelegates,12903463,0xb248adff7438c3ef405181eeec9b334de31f6244,0x0054a321315ad35e2abb68d57ef2234121530116e819b8d28a3312cb08201071-256,0xb06071394531b63b0bac78f27e12dc2beaa913e4,256,15863428069179374699446,17086836500000000000000
stakeDelegates,12903463,0xb248adff7438c3ef405181eeec9b334de31f6244,0x0054a321315ad35e2abb68d57ef2234121530116e819b8d28a3312cb08201071-256,0xb06071394531b63b0bac78f27e12dc2beaa913e4,256,15863428069179374699446,17086836500000000000000
stakeDelegates,12903463,0xb248adff7438c3ef405181eeec9b334de31f6244,0x0054a321315ad35e2abb68d57ef2234121530116e819b8d28a3312cb08201071-256,0xb06071394531b63b0bac78f27e12dc2beaa913e4,256,15863428069179374699446,17086836500000000000000
stakeDelegates,12903463,0xb248adff7438c3ef405181eeec9b334de31f6244,0x0054a321315ad35e2abb68d57ef2234121530116e819b8d28a3312cb08201071-256,0xb06071394531b63b0bac78f27e12dc2beaa913e4,256,15863428069179374699446,17086836500000000000000
stakeDelegates,12903463,0xb248adff7438c3ef405181eeec9b334de31f6244,0x0054a321315ad35e2abb68d57ef2234121530116e819b8d28a3312cb08201071-256,0xb06071394531b63b0bac78f27e12dc2beaa913e4,256,15863428069179374699446,17086836500000000000000
stakeDelegates,12903683,0x38e29135f9e10073b327083a016057720fc2569e,0x2880c6e5b03e70516d6428e88ddd0546137b280994a3ea46908a190e6db4b4af-276,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,276,4552226174326263427362,4981342329000000000000
stakeDelegates,12903788,0x3e4e4752d500f05c9952a257458fb4aacd526b96,0x04d2dcfac43d03105137c07344fe9977688809393a4007474f9676065fe362af-260,0x5a8904be09625965d9aec4bffd30d853438a053e,260,4732280709485990038845,5107997969455200000000
stakeDelegates,12903788,0x3e4e4752d500f05c9952a257458fb4aacd526b96,0x04d2dcfac43d03105137c07344fe9977688809393a4007474f9676065fe362af-260,0x5a8904be09625965d9aec4bffd30d853438a053e,260,4732280709485990038845,5107997969455200000000
stakeDelegates,12903788,0x3e4e4752d500f05c9952a257458fb4aacd526b96,0x04d2dcfac43d03105137c07344fe9977688809393a4007474f9676065fe362af-260,0x5a8904be09625965d9aec4bffd30d853438a053e,260,4732280709485990038845,5107997969455200000000
stakeDelegates,12904311,0x249e4b4883a6397e46cdcc85c9871c91752b7639,0x03fe32010e0408c5a717a12b25cc237b4665c242e07aa7bd4a370836f48697f4-338,0x45874192929530cd4e3dd0624df05bee3c13974f,338,1869131611380986125210,2008831490365150000000
stakeDelegates,12904311,0x249e4b4883a6397e46cdcc85c9871c91752b7639,0x03fe32010e0408c5a717a12b25cc237b4665c242e07aa7bd4a370836f48697f4-338,0x45874192929530cd4e3dd0624df05bee3c13974f,338,1869131611380986125210,2008831490365150000000
stakeDelegates,12904311,0x249e4b4883a6397e46cdcc85c9871c91752b7639,0x03fe32010e0408c5a717a12b25cc237b4665c242e07aa7bd4a370836f48697f4-338,0x45874192929530cd4e3dd0624df05bee3c13974f,338,1869131611380986125210,2008831490365150000000
stakeDelegates,12904770,0x84e3e0f568ed68b4f6827fe797444b3d5b1fd8b5,0x03dbd53e6b6b5d01198b0e75ebd9dea448f6a3491d0a9072189d08d614470286-197,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,197,1818572081298382940,1990000000000000000
stakeDelegates,12904770,0x84e3e0f568ed68b4f6827fe797444b3d5b1fd8b5,0x03dbd53e6b6b5d01198b0e75ebd9dea448f6a3491d0a9072189d08d614470286-197,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,197,1818572081298382940,1990000000000000000
stakeDelegates,12904770,0x84e3e0f568ed68b4f6827fe797444b3d5b1fd8b5,0x03dbd53e6b6b5d01198b0e75ebd9dea448f6a3491d0a9072189d08d614470286-197,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,197,1818572081298382940,1990000000000000000
stakeDelegates,12904791,0x84e3e0f568ed68b4f6827fe797444b3d5b1fd8b5,0x389b6ef34493d12af62bc8401d2df901cde10081aec17df52ee0532e67d76e0d-133,0x8b7663dd451c951f39e541188d9f7d9419e94421,133,1990000000000000000,1990000000000000000
stakeDelegates,12905482,0x8154322e396db9a428201a906ef1fa38f5a52c09,0x0ecdd9ba196046a69993a4e8e8f0bdc0acfeb12d7ddb0550a6a3b4e2a846b468-155,0xd11e05240a50e2eedb03e72d4c9c6465bc05f2a4,155,640062399713822978253,727946644908750000000
stakeDelegates,12905482,0x8154322e396db9a428201a906ef1fa38f5a52c09,0x0ecdd9ba196046a69993a4e8e8f0bdc0acfeb12d7ddb0550a6a3b4e2a846b468-155,0xd11e05240a50e2eedb03e72d4c9c6465bc05f2a4,155,640062399713822978253,727946644908750000000
stakeDelegates,12906183,0xc127994f46ca35d13ab7b96b490f548334672739,0x0cd09e2c936386de2a35d3841a55b2517c2a415c568f751b0046825e3dc8ca00-315,0x5a8904be09625965d9aec4bffd30d853438a053e,315,543205905810726902614,586333489962950000000
stakeDelegates,12906183,0xc127994f46ca35d13ab7b96b490f548334672739,0x0cd09e2c936386de2a35d3841a55b2517c2a415c568f751b0046825e3dc8ca00-315,0x5a8904be09625965d9aec4bffd30d853438a053e,315,543205905810726902614,586333489962950000000
stakeDelegates,12906183,0xc127994f46ca35d13ab7b96b490f548334672739,0x0cd09e2c936386de2a35d3841a55b2517c2a415c568f751b0046825e3dc8ca00-315,0x5a8904be09625965d9aec4bffd30d853438a053e,315,543205905810726902614,586333489962950000000
stakeDelegates,12907915,0xaf71d89a6dd56dc1cdd8ff45c6aac70da53c01ce,0x3c63e9547a72ea39b09b673032451b5d185820fe5876638007a403898cb99d72-94,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,94,15273942386858402557,17081264500000000000
stakeDelegates,12908672,0x154e57f8b43640c562e49bf278ae4a8475659ebd,0x462e76c3ee0d3960d557b6a90b4b376f2788ccd11f15b4899a0683b026458b13-264,0x5a8904be09625965d9aec4bffd30d853438a053e,264,1126481091431846580360,1215917541858700000000
stakeDelegates,12908947,0xf5a7ad0cad7279d5c3c48d152c32eae3c2fed741,0xc0d8f2a399a854bf996a6f7450a196595629d9f1f89119b5b1842d570fa4fe5e-90,0x5a8904be09625965d9aec4bffd30d853438a053e,90,9218130731639198069045,9950000000000000000000
stakeDelegates,12908979,0xba65bdd2d63f4d70af2a01372deecf6781c67b3f,0x56150569797a7fbea6a8940fc03b3b214fe3a2db2c788abe0bd427460eaf771e-256,0xb06071394531b63b0bac78f27e12dc2beaa913e4,256,1263888288613892835663,1361361015263050000000
stakeDelegates,12909064,0x13d462494723b2e23f33691ef6ab5753adf028f4,0x450ac5dad944c1ed4cb61ac373ff670fe89ffbdb857d64e11ac56803aaa7af1d-69,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,69,48522921420621289323,53132450471450000000
stakeDelegates,12909064,0x13d462494723b2e23f33691ef6ab5753adf028f4,0x450ac5dad944c1ed4cb61ac373ff670fe89ffbdb857d64e11ac56803aaa7af1d-69,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,69,48522921420621289323,53132450471450000000
stakeDelegates,12909185,0x1dfb4f69bae1a652633d930e2993daa54da59d83,0xe6b38cbee93383c95e0851045a4b7f0ecfa03dd31d12e4d16526aaaffd59752e-227,0x8b7663dd451c951f39e541188d9f7d9419e94421,227,140356629688388410089895,140356629688388410089895
stakeDelegates,12909258,0x30eba9b8a2a504902b5145effae09cb273ce8ef7,0xeea053996c539eafbfcfafd81b9abab83b03d5b9df8af8bf4cb9fc551a253449-274,0x6125ea331851367716bee301ecde7f38a7e429e7,274,95491577900940021,99500000000000000
stakeDelegates,12909521,0x128373c10b7c8637aed17a86071405ac101e5869,0x04389b425724d0b0df86398a64b8993c672c176fc886d937d01af4eaafe37f79-151,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,151,4589306387413694869707,5161365682005150000000
stakeDelegates,12909521,0x128373c10b7c8637aed17a86071405ac101e5869,0x04389b425724d0b0df86398a64b8993c672c176fc886d937d01af4eaafe37f79-151,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,151,4589306387413694869707,5161365682005150000000
stakeDelegates,12909521,0x128373c10b7c8637aed17a86071405ac101e5869,0x04389b425724d0b0df86398a64b8993c672c176fc886d937d01af4eaafe37f79-151,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,151,4589306387413694869707,5161365682005150000000
stakeDelegates,12909521,0x128373c10b7c8637aed17a86071405ac101e5869,0x04389b425724d0b0df86398a64b8993c672c176fc886d937d01af4eaafe37f79-151,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,151,4589306387413694869707,5161365682005150000000
stakeDelegates,12910113,0xfd838ba225e60439768be483806f2ee7e37a3ed3,0x1bf0f1f44ebca840e9319de86a975bcd1b71c7f42c2e5649c12ee8abdb9cd39e-292,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,292,3340154858082688563100,3673540000000000000000
stakeDelegates,12910113,0xfd838ba225e60439768be483806f2ee7e37a3ed3,0x1bf0f1f44ebca840e9319de86a975bcd1b71c7f42c2e5649c12ee8abdb9cd39e-292,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,292,3340154858082688563100,3673540000000000000000
stakeDelegates,12910113,0xfd838ba225e60439768be483806f2ee7e37a3ed3,0x1bf0f1f44ebca840e9319de86a975bcd1b71c7f42c2e5649c12ee8abdb9cd39e-292,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,292,3340154858082688563100,3673540000000000000000
stakeDelegates,12910128,0xa13be227ab9dc6dd2ed91a0cd3131c4fd7ca03bc,0x56cd5c59bfe7cff73ae94f9eb342382c9047b8ca59caa2f1fac683bfdecb8211-117,0xb06071394531b63b0bac78f27e12dc2beaa913e4,117,1804344100011710848910,1943497489457500000000
