type,blockTime,delegator,eventTime,id,indexer,logIndex,shares,tokens,until
stakeDelegatedLockeds,1609013630,0x9a8b16c83155696d898d4e1f94319fea237a611d,1609013630,0x242460de27261dc962851fd87e353f4909b908be320d734fe4ae63be28d2df4a-102,0xbe9d7c691792937ca7e2535652886ff390cc5b86,102,476378709982035973629,870263516499999999999,40
stakeDelegatedLockeds,1609013630,0x9a8b16c83155696d898d4e1f94319fea237a611d,1609013630,0x242460de27261dc962851fd87e353f4909b908be320d734fe4ae63be28d2df4a-102,0xbe9d7c691792937ca7e2535652886ff390cc5b86,102,476378709982035973629,870263516499999999999,40
stakeDelegatedLockeds,1609014533,0x6273540b8160b2d923652552fade0da98bb10dc5,1609014533,0x0aec1b6bc8d7a597ea6773866b15ec73ed236f714a681bb5ed067a1f36b2b403-118,0xbe9d7c691792937ca7e2535652886ff390cc5b86,118,1510426977768701687385,2759295211028691240292,40
stakeDelegatedLockeds,1609014533,0x6273540b8160b2d923652552fade0da98bb10dc5,1609014533,0x0aec1b6bc8d7a597ea6773866b15ec73ed236f714a681bb5ed067a1f36b2b403-118,0xbe9d7c691792937ca7e2535652886ff390cc5b86,118,1510426977768701687385,2759295211028691240292,40
stakeDelegatedLockeds,1609041010,0xbd9cf606a81da379d1ad3874363746f73295915a,1609041010,0x106336a128cb9ddbbc61ef0e5c9b0e95aab01c57c6998aea52fbd9e033209451-183,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,183,9811964659443833747773,10000000000000000003986,41
stakeDelegatedLockeds,1609041010,0xbd9cf606a81da379d1ad3874363746f73295915a,1609041010,0x106336a128cb9ddbbc61ef0e5c9b0e95aab01c57c6998aea52fbd9e033209451-183,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,183,9811964659443833747773,10000000000000000003986,41
stakeDelegatedLockeds,1609044172,0x83c4bf7f2a6ed36d88fb7dce17ff24e9ae1e38a0,1609044172,0x09e4ed6aabc5774d41fcf9c64fd64ecd296bb4e3ae540f2b033a80100406b502-284,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,284,18240688250000000000000,18590250661414354310469,41
stakeDelegatedLockeds,1609044172,0x83c4bf7f2a6ed36d88fb7dce17ff24e9ae1e38a0,1609044172,0x09e4ed6aabc5774d41fcf9c64fd64ecd296bb4e3ae540f2b033a80100406b502-284,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,284,18240688250000000000000,18590250661414354310469,41
stakeDelegatedLockeds,1609104542,0xb1ac65fb8ce92ab5120a403a288cb713bbd0524a,1609104542,0x2b776c7c28fa0fbceb7f7b0946532a1ef2f2140eb99e2d432b404a76361ce721-157,0x5a8904be09625965d9aec4bffd30d853438a053e,157,861850657106100809858,866837042938651012306,41
stakeDelegatedLockeds,1609104542,0xb1ac65fb8ce92ab5120a403a288cb713bbd0524a,1609104542,0x2b776c7c28fa0fbceb7f7b0946532a1ef2f2140eb99e2d432b404a76361ce721-157,0x5a8904be09625965d9aec4bffd30d853438a053e,157,861850657106100809858,866837042938651012306,41
stakeDelegatedLockeds,1609111143,0xf481ef84e246203672c8d6467561d1105ede3a40,1609111143,0x28d9a373987933d58ad56fb1ccfc12a9c87931710001fcd572d2fbe9bb538930-164,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,164,379808233070324744769570,384234788735957852145570,41
stakeDelegatedLockeds,1609111143,0xf481ef84e246203672c8d6467561d1105ede3a40,1609111143,0x28d9a373987933d58ad56fb1ccfc12a9c87931710001fcd572d2fbe9bb538930-164,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,164,379808233070324744769570,384234788735957852145570,41
stakeDelegatedLockeds,1609124241,0x01632432fe7c5232049c58f61007376c428ffecf,1609124241,0x0591d112079e2fb81d6508d47004e892565e6cbc036d31dee293a6cf6c7cf44e-379,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,379,9846940232426831392426,9961703487353242850912,41
stakeDelegatedLockeds,1609124241,0x01632432fe7c5232049c58f61007376c428ffecf,1609124241,0x0591d112079e2fb81d6508d47004e892565e6cbc036d31dee293a6cf6c7cf44e-379,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,379,9846940232426831392426,9961703487353242850912,41
stakeDelegatedLockeds,1609138605,0x51018972e0ad6703aa563e43ef11a1bf1ee0ed0e,1609138605,0x238aaea4232aeea615d3162e04f16fbbcd659d07a93f2a2cd750eac248296f82-125,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,125,11784105154242447865742,13641663655072180324832,42
stakeDelegatedLockeds,1609138605,0x51018972e0ad6703aa563e43ef11a1bf1ee0ed0e,1609138605,0x238aaea4232aeea615d3162e04f16fbbcd659d07a93f2a2cd750eac248296f82-125,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,125,11784105154242447865742,13641663655072180324832,42
stakeDelegatedLockeds,1609147524,0x6302809907c7143d5368f917e4621b4375b5f5f4,1609147524,0x01af4e663d1755d7f0db7933d37840e1d6011bf7c43677bba71978756bfb5a23-99,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,99,7270148341539719427767,7418450755163078521601,42
stakeDelegatedLockeds,1609147524,0x6302809907c7143d5368f917e4621b4375b5f5f4,1609147524,0x01af4e663d1755d7f0db7933d37840e1d6011bf7c43677bba71978756bfb5a23-99,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,99,7270148341539719427767,7418450755163078521601,42
stakeDelegatedLockeds,1609186747,0x29717eb79b59f9610c036ea50741153a8826d5ff,1609186747,0x2a67375b24ac2767c7e073079e555842fae69669a94eb4ee720fa74beaa68034-21,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,21,9899805479409818930160,10015184863577705540897,42
stakeDelegatedLockeds,1609186747,0x29717eb79b59f9610c036ea50741153a8826d5ff,1609186747,0x2a67375b24ac2767c7e073079e555842fae69669a94eb4ee720fa74beaa68034-21,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,21,9899805479409818930160,10015184863577705540897,42
stakeDelegatedLockeds,1609193317,0x65d1b0a4ff593d4a9e9f1f7b8c50290bc1dd329b,1609193317,0x091e8cf6b7a7f3cf08da783c2efbf33753d75cd18a923201f345993a88697596-284,0xd9c7cdf09d868467d9f94f885dd68e850e278118,284,467074781832324110348,502227639440165396677,42
stakeDelegatedLockeds,1609193317,0x65d1b0a4ff593d4a9e9f1f7b8c50290bc1dd329b,1609193317,0x091e8cf6b7a7f3cf08da783c2efbf33753d75cd18a923201f345993a88697596-284,0xd9c7cdf09d868467d9f94f885dd68e850e278118,284,467074781832324110348,502227639440165396677,42
stakeDelegatedLockeds,1609245598,0x43bc8535b3a55272c522e98930fd9c42168c9de7,1609245598,0x10a493721876a77f10c0a347162def8416167ccb5610049aec1b20d109b0d575-210,0x5a8904be09625965d9aec4bffd30d853438a053e,210,4946381853464823662941,4984327248556007396635,43
stakeDelegatedLockeds,1609245598,0x43bc8535b3a55272c522e98930fd9c42168c9de7,1609245598,0x10a493721876a77f10c0a347162def8416167ccb5610049aec1b20d109b0d575-210,0x5a8904be09625965d9aec4bffd30d853438a053e,210,4946381853464823662941,4984327248556007396635,43
stakeDelegatedLockeds,1609245647,0x0393f55bf6b4be97c039b12091c10887a800c15e,1609245647,0x274176ed5134693679f33badefcc09a6330dc0a2b63802c64214676e87a92530-41,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,41,249664136567165444917,261124963420213360698,43
stakeDelegatedLockeds,1609245647,0x0393f55bf6b4be97c039b12091c10887a800c15e,1609245647,0x274176ed5134693679f33badefcc09a6330dc0a2b63802c64214676e87a92530-41,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,41,249664136567165444917,261124963420213360698,43
stakeDelegatedLockeds,1609248328,0x6480ea310eae4097e985355da300f8712ff5b327,1609248328,0x14a92fbc3134eaff13e7d579ab3dff685b68f08dafcb7e295e28459edcd40618-256,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,256,975973002689847430678,987347687197441499351,43
stakeDelegatedLockeds,1609248328,0x6480ea310eae4097e985355da300f8712ff5b327,1609248328,0x14a92fbc3134eaff13e7d579ab3dff685b68f08dafcb7e295e28459edcd40618-256,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,256,975973002689847430678,987347687197441499351,43
stakeDelegatedLockeds,1609249995,0x8aef8de06aa03916eccd39d7552c81bbdf269349,1609249995,0x2c973b8e93fb4c9685958a76d41390d53c8ea39987da021e3b97f668f2f3b90b-284,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,284,99500000000000000000,100175808125671059835,43
stakeDelegatedLockeds,1609249995,0x8aef8de06aa03916eccd39d7552c81bbdf269349,1609249995,0x2c973b8e93fb4c9685958a76d41390d53c8ea39987da021e3b97f668f2f3b90b-284,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,284,99500000000000000000,100175808125671059835,43
stakeDelegatedLockeds,1609285973,0x7bdcb057735391d293c11945c5240434d1d85ead,1609285973,0x25d9a8dcb4d8d85b265713086babe4fcd40cc6d3eaeb8caa33dd31a2aa86b0ad-268,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,268,162534802200000000000000,164429098549831233220817,43
stakeDelegatedLockeds,1609285973,0x7bdcb057735391d293c11945c5240434d1d85ead,1609285973,0x25d9a8dcb4d8d85b265713086babe4fcd40cc6d3eaeb8caa33dd31a2aa86b0ad-268,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,268,162534802200000000000000,164429098549831233220817,43
stakeDelegatedLockeds,1609364135,0x1b17e906edc0af2f658419bbea4a39a10506886e,1609364135,0x15ae376bb0db070ab2822d7759ed35c070e40bc63d87a841fe9fc802f9dfcc30-212,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,212,197996109588196378603,200303697271554110817,44
stakeDelegatedLockeds,1609364135,0x1b17e906edc0af2f658419bbea4a39a10506886e,1609364135,0x15ae376bb0db070ab2822d7759ed35c070e40bc63d87a841fe9fc802f9dfcc30-212,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,212,197996109588196378603,200303697271554110817,44
stakeDelegatedLockeds,1609418510,0x438abb8db93d6842dad49dbd45c25ea3f9363c4c,1609418510,0x020b6ca4e5aaae51237f7befe918d3ee06f66c01545885663df88e3b037ed1eb-37,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,37,991473417740412332988,1000000000000000000940,45
stakeDelegatedLockeds,1609418510,0x438abb8db93d6842dad49dbd45c25ea3f9363c4c,1609418510,0x020b6ca4e5aaae51237f7befe918d3ee06f66c01545885663df88e3b037ed1eb-37,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,37,991473417740412332988,1000000000000000000940,45
stakeDelegatedLockeds,1609425571,0xf8375068f5ddab07033bf5410e1fcf6ef70955a0,1609425571,0x0e2449a4ba1b41a6071b4af8d4fa546d675bcd130793d8984a7da8070fe6120e-156,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,156,1014407521936708105053,1021521628553634283669,45
stakeDelegatedLockeds,1609425571,0xf8375068f5ddab07033bf5410e1fcf6ef70955a0,1609425571,0x0e2449a4ba1b41a6071b4af8d4fa546d675bcd130793d8984a7da8070fe6120e-156,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,156,1014407521936708105053,1021521628553634283669,45
stakeDelegatedLockeds,1609483478,0xf3d2bae54313a3991b086d93576d953d0bae7241,1609483478,0x102ecdeb18aa520f626bdcf4d0bcc3cb3865700ec6929f52702a1b75eb843f74-220,0x76e84025978a0c16fc7ba483718b667388f2973c,220,508754425857289483558,1900000000000000000018,46
stakeDelegatedLockeds,1609483478,0xf3d2bae54313a3991b086d93576d953d0bae7241,1609483478,0x102ecdeb18aa520f626bdcf4d0bcc3cb3865700ec6929f52702a1b75eb843f74-220,0x76e84025978a0c16fc7ba483718b667388f2973c,220,508754425857289483558,1900000000000000000018,46
stakeDelegatedLockeds,1609532073,0x8b59e1636f1efde992da55d3fa1c621a0a62ba0f,1609532073,0x0b7c4736282c0adedb73a478f602d881b808482c4a7cecda9d90fb605ed01115-185,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,185,959780091378937893156,1004753804349142364656,46
stakeDelegatedLockeds,1609532073,0x8b59e1636f1efde992da55d3fa1c621a0a62ba0f,1609532073,0x0b7c4736282c0adedb73a478f602d881b808482c4a7cecda9d90fb605ed01115-185,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,185,959780091378937893156,1004753804349142364656,46
stakeDelegatedLockeds,1609559713,0x46e6f25d092ad9048a3c2bf09a8ea02fa15f0d05,1609559713,0x0712b1885b12fa600b94629e8340c42759d13c6a7e17edecf8ee78b34455921c-185,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,185,50453445100000000000000,51088683220619122742704,46
stakeDelegatedLockeds,1609559713,0x46e6f25d092ad9048a3c2bf09a8ea02fa15f0d05,1609559713,0x0712b1885b12fa600b94629e8340c42759d13c6a7e17edecf8ee78b34455921c-185,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,185,50453445100000000000000,51088683220619122742704,46
stakeDelegatedLockeds,1609631877,0xbfc11138f08141b0015bc2e92f90f40519e9f64d,1609631877,0x03b6a2f4957857e71cf4046f335b0686d597c3a4d8956e341f4d4649ec04980e-240,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,240,62114356336931526815,63700546978497160900,47
stakeDelegatedLockeds,1609631877,0xbfc11138f08141b0015bc2e92f90f40519e9f64d,1609631877,0x03b6a2f4957857e71cf4046f335b0686d597c3a4d8956e341f4d4649ec04980e-240,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,240,62114356336931526815,63700546978497160900,47
stakeDelegatedLockeds,1609659661,0xf04cc5d254942c8eebc8b3b8b40b3157fb6007c4,1609659661,0x20d5eb0f837e9e4624e0d0cdebb1a67d9cfc042e4bc9b328efeb476fb7f20c92-197,0x5a8904be09625965d9aec4bffd30d853438a053e,197,2673031957543406324615,2704835333764458192589,48
stakeDelegatedLockeds,1609659661,0xf04cc5d254942c8eebc8b3b8b40b3157fb6007c4,1609659661,0x20d5eb0f837e9e4624e0d0cdebb1a67d9cfc042e4bc9b328efeb476fb7f20c92-197,0x5a8904be09625965d9aec4bffd30d853438a053e,197,2673031957543406324615,2704835333764458192589,48
stakeDelegatedLockeds,1609667298,0xbdfbf2a55de91fee5d0eb829fdfd337430862bff,1609667298,0x0297c9b500a2f80ddcf42a381a900db8c8271656afc406d186544078528abbbb-164,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,164,4854448647944620219405,4978416054450577870381,48
stakeDelegatedLockeds,1609667298,0xbdfbf2a55de91fee5d0eb829fdfd337430862bff,1609667298,0x0297c9b500a2f80ddcf42a381a900db8c8271656afc406d186544078528abbbb-164,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,164,4854448647944620219405,4978416054450577870381,48
stakeDelegatedLockeds,1609712612,0xc6be76335161d48cd4254e5c81edefb623fe5ccc,1609712612,0x03b2ff0e9d1c08db1d34de382762743100320416102912e9fa0e99b4928d0d6a-225,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,225,324707975806967841055,333000000000000000029,48
stakeDelegatedLockeds,1609712612,0xc6be76335161d48cd4254e5c81edefb623fe5ccc,1609712612,0x03b2ff0e9d1c08db1d34de382762743100320416102912e9fa0e99b4928d0d6a-225,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,225,324707975806967841055,333000000000000000029,48
stakeDelegatedLockeds,1609719248,0x64dec26483daa67dcec882b05ebbed586ed738ba,1609719248,0x21f5875197cd9cc3a4e0c5bdc974f6e62aa0073d24e379d88f12ce37a9baff2a-173,0xb06071394531b63b0bac78f27e12dc2beaa913e4,173,7893676663274737925520,7960018696098959500162,48
stakeDelegatedLockeds,1609719248,0x64dec26483daa67dcec882b05ebbed586ed738ba,1609719248,0x21f5875197cd9cc3a4e0c5bdc974f6e62aa0073d24e379d88f12ce37a9baff2a-173,0xb06071394531b63b0bac78f27e12dc2beaa913e4,173,7893676663274737925520,7960018696098959500162,48
stakeDelegatedLockeds,1609730503,0x8c8df0a80eef0606e4767f1fb7a45a53e04ec6ae,1609730503,0x04e7ce2991db5e2576ee366af151f3a3e27538f5ea3c1f3541549791fc971c08-300,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,300,444438107332959975847984,450445892699871538560165,48
stakeDelegatedLockeds,1609730503,0x8c8df0a80eef0606e4767f1fb7a45a53e04ec6ae,1609730503,0x04e7ce2991db5e2576ee366af151f3a3e27538f5ea3c1f3541549791fc971c08-300,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,300,444438107332959975847984,450445892699871538560165,48
stakeDelegatedLockeds,1609736817,0x03ca7722523f89753e01d7f58f5c9f95fefb13e3,1609736817,0x07cc2cd40d8c2693ffe481cc2d26348f46a1c9e35aaa1835351879869952e5a0-269,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,269,9930882070000000000000,10184485678528368698167,48
stakeDelegatedLockeds,1609736817,0x03ca7722523f89753e01d7f58f5c9f95fefb13e3,1609736817,0x07cc2cd40d8c2693ffe481cc2d26348f46a1c9e35aaa1835351879869952e5a0-269,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,269,9930882070000000000000,10184485678528368698167,48
stakeDelegatedLockeds,1609774043,0x0780068da621423d14ef27db1a01a3131de8a56d,1609774043,0x14353c5647015ce17650262117eff97162d9d7ebab38a8e8a3906ddbebd5192e-112,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,112,100132438689362731659607,101485999938916971425908,49
stakeDelegatedLockeds,1609774043,0x0780068da621423d14ef27db1a01a3131de8a56d,1609774043,0x14353c5647015ce17650262117eff97162d9d7ebab38a8e8a3906ddbebd5192e-112,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,112,100132438689362731659607,101485999938916971425908,49
stakeDelegatedLockeds,1609790673,0xea66bae43b694f996af80b3d4a75a7ce06d180e8,1609790673,0x0b821e22da6687ce1c3683033d5bf620cd7035817e88fa05917363efa4c575fc-57,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,57,1329336931377622237977,1347306522266106614793,49
stakeDelegatedLockeds,1609790673,0xea66bae43b694f996af80b3d4a75a7ce06d180e8,1609790673,0x0b821e22da6687ce1c3683033d5bf620cd7035817e88fa05917363efa4c575fc-57,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,57,1329336931377622237977,1347306522266106614793,49
stakeDelegatedLockeds,1609817845,0xc1a7fb28bd7b34f3197c51c5f13be56a50d26d09,1609817845,0x2df88d75998ba7ce57bf9ecbcc916960d3a59b1575e5d8aafd6a9f27f731fe68-116,0x4437e367cc68d87675148a9e4a1f052f0359c880,116,3966577450000000000000,3983946227019055928619,49
stakeDelegatedLockeds,1609817845,0xc1a7fb28bd7b34f3197c51c5f13be56a50d26d09,1609817845,0x2df88d75998ba7ce57bf9ecbcc916960d3a59b1575e5d8aafd6a9f27f731fe68-116,0x4437e367cc68d87675148a9e4a1f052f0359c880,116,3966577450000000000000,3983946227019055928619,49
stakeDelegatedLockeds,1609840347,0xe4c6a7d37d3e17e483e358e28aae6c63458fa8e4,1609840347,0x156cc5bbb5db27e86ff25df60e649feaf5528d0c461ec50d14c0c78feaba062e-208,0x27ca9cf008a217e828b4b39945034ff8450730d1,208,66375642756500000000,66375642756500000000,50
stakeDelegatedLockeds,1609840347,0xe4c6a7d37d3e17e483e358e28aae6c63458fa8e4,1609840347,0x156cc5bbb5db27e86ff25df60e649feaf5528d0c461ec50d14c0c78feaba062e-208,0x27ca9cf008a217e828b4b39945034ff8450730d1,208,66375642756500000000,66375642756500000000,50
stakeDelegatedLockeds,1609843853,0x4410ccf6a13c5d6fb51c153516eedcba1b5a0ad3,1609843853,0x25678eabc23bb13be5f46275ed168eed8f0553c5064b318d88918f97291b54d0-62,0xbe9d7c691792937ca7e2535652886ff390cc5b86,62,5824930590901258544364,10748062421260115879869,50
stakeDelegatedLockeds,1609843853,0x4410ccf6a13c5d6fb51c153516eedcba1b5a0ad3,1609843853,0x25678eabc23bb13be5f46275ed168eed8f0553c5064b318d88918f97291b54d0-62,0xbe9d7c691792937ca7e2535652886ff390cc5b86,62,5824930590901258544364,10748062421260115879869,50
stakeDelegatedLockeds,1609872445,0xa386621f99d2b74de33051cd5a5d00967668afdd,1609872445,0x032ced9f762d34bab7b60eec4b9ccd6ef1a0536d49db8ee206c3f7cf064fb42d-151,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,151,29889996130810697569508,33283151038078417763855,50
stakeDelegatedLockeds,1609872445,0xa386621f99d2b74de33051cd5a5d00967668afdd,1609872445,0x032ced9f762d34bab7b60eec4b9ccd6ef1a0536d49db8ee206c3f7cf064fb42d-151,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,151,29889996130810697569508,33283151038078417763855,50
stakeDelegatedLockeds,1609897849,0x1702f2d0df7c99011a690461c34e51bd81cbab48,1609897849,0x06f3cbf983952596160cfe7dd5c64462ee3bb011a7876cbd7daad7497f1f524b-126,0x5a8904be09625965d9aec4bffd30d853438a053e,126,198045399443751888227,200723890746314959314,50
stakeDelegatedLockeds,1609897849,0x1702f2d0df7c99011a690461c34e51bd81cbab48,1609897849,0x06f3cbf983952596160cfe7dd5c64462ee3bb011a7876cbd7daad7497f1f524b-126,0x5a8904be09625965d9aec4bffd30d853438a053e,126,198045399443751888227,200723890746314959314,50
stakeDelegatedLockeds,1610005066,0x13c0dabeb938c21524c59cdc40bcb6fdb3618754,1610005066,0x1060272f5a1bc78d4d539ca594104dc8715e7bc81c0482b86975e183280e3837-134,0x362717d3fa1bfe457535b9b716f450b95a858217,134,37762691006576585421858,51836380767732941101230,51
stakeDelegatedLockeds,1610005066,0x13c0dabeb938c21524c59cdc40bcb6fdb3618754,1610005066,0x1060272f5a1bc78d4d539ca594104dc8715e7bc81c0482b86975e183280e3837-134,0x362717d3fa1bfe457535b9b716f450b95a858217,134,37762691006576585421858,51836380767732941101230,51
stakeDelegatedLockeds,1610015041,0x9ff0d2fe1cdad837595995b9e6e89f5eb40c4ce6,1610015041,0x1d828254aa8a6997240385a19fc00aef8c7c72339581a2e61c9094f821b4981b-221,0x4fedde33607cfda2c82a999accb427d1170987d9,221,3981776456024781236795,5000000000000000002903,52
stakeDelegatedLockeds,1610015041,0x9ff0d2fe1cdad837595995b9e6e89f5eb40c4ce6,1610015041,0x1d828254aa8a6997240385a19fc00aef8c7c72339581a2e61c9094f821b4981b-221,0x4fedde33607cfda2c82a999accb427d1170987d9,221,3981776456024781236795,5000000000000000002903,52
stakeDelegatedLockeds,1610049917,0xe3da94515606f2c13966a4b83bd3ae4a7e129bcd,1610049917,0x1820af10ed36e148b869212a67d12c6739b932d7008333143ab79ce341a43999-135,0xbfe2a198cb0cdfb50fb03cd932c7387ddb0d25aa,135,4473614833871607066544,20641855867419658161882,52
stakeDelegatedLockeds,1610049917,0xe3da94515606f2c13966a4b83bd3ae4a7e129bcd,1610049917,0x1820af10ed36e148b869212a67d12c6739b932d7008333143ab79ce341a43999-135,0xbfe2a198cb0cdfb50fb03cd932c7387ddb0d25aa,135,4473614833871607066544,20641855867419658161882,52
stakeDelegatedLockeds,1610051355,0xe3da94515606f2c13966a4b83bd3ae4a7e129bcd,1610051355,0x010cf0bbd476f2927df9cc8987f8aa256d5abd35dd4f052ea89821a80811a159-182,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,182,9857856901592053136930,10133486884682600294620,52
stakeDelegatedLockeds,1610051355,0xe3da94515606f2c13966a4b83bd3ae4a7e129bcd,1610051355,0x010cf0bbd476f2927df9cc8987f8aa256d5abd35dd4f052ea89821a80811a159-182,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,182,9857856901592053136930,10133486884682600294620,52
stakeDelegatedLockeds,1610089619,0x50fcb5bf7b7df68b26dd0b83b164a9edc92f945f,1610089619,0x2107f18004c086b85bfdab4599c4f3e7b19156c1d2f06373869f20f70f0093c2-179,0x8e297141f9dc76f4d71741da1a1e47294cf0fde2,179,19618937617584010394097,20001222697754515234737,52
stakeDelegatedLockeds,1610089619,0x50fcb5bf7b7df68b26dd0b83b164a9edc92f945f,1610089619,0x2107f18004c086b85bfdab4599c4f3e7b19156c1d2f06373869f20f70f0093c2-179,0x8e297141f9dc76f4d71741da1a1e47294cf0fde2,179,19618937617584010394097,20001222697754515234737,52
stakeDelegatedLockeds,1610131183,0x72490231867c22e74d76f7ff9e4359ee0908c44c,1610131183,0x06088f6638eadb3d214f8d61170d5fa3a9d42a32e702cb4001a77521ad0abff5-236,0x5a8904be09625965d9aec4bffd30d853438a053e,236,3519196755023228781501,3573591718322881477615,53
stakeDelegatedLockeds,1610131183,0x72490231867c22e74d76f7ff9e4359ee0908c44c,1610131183,0x06088f6638eadb3d214f8d61170d5fa3a9d42a32e702cb4001a77521ad0abff5-236,0x5a8904be09625965d9aec4bffd30d853438a053e,236,3519196755023228781501,3573591718322881477615,53
stakeDelegatedLockeds,1610142556,0x60c63bbb27f1f49f63eacadc773c79bf0c17ac7a,1610142556,0x0dced9c73be947186b78da5c0e8747b90bf0a526977c6522884c5118b12d8390-131,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,131,276666427159024629315,280406323637695518983,53
stakeDelegatedLockeds,1610142556,0x60c63bbb27f1f49f63eacadc773c79bf0c17ac7a,1610142556,0x0dced9c73be947186b78da5c0e8747b90bf0a526977c6522884c5118b12d8390-131,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,131,276666427159024629315,280406323637695518983,53
