allocationID,blockNumber,epoch,id,indexer,logIndex,subgraphDeploymentID,tokens,type,isDelegator,sender,curationFees,from,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward
,13050531,,0xcf317ada53ad492cfc1c06040c2c19477a334c59c3bf6819434d6efdca2e6c1e-237,0xd133fd8e0607f5d82c91626140495ea0a31d0398,237,,2083000000000000000000,stakeDelegatedLockeds,,,,,,0x6c4330737d85d43ef336ee16d2cbae0d65231974,2083000000000000000000,1629307475.0,269.0,,,,,
,13050531,,0x0b374c06c30a50f8cdc16b7a766aafb6f3e5aa9e1c89f1d091f5a10324d2c81f-280,0xd133fd8e0607f5d82c91626140495ea0a31d0398,280,,8333000000000000000000,stakeDelegatedLockeds,,,,,,0x8dcd8509452fe80cb21f5d657d2e81c6d8a9b9c8,8333000000000000000000,1629307475.0,269.0,,,,,
,13050878,,0x0ee55717af98ce87331305098aa0f308f1eb2fab76304b7d09870fc8259c4c23-496,0xd133fd8e0607f5d82c91626140495ea0a31d0398,496,,8333000000000000000000,stakeDelegatedLockeds,,,,,,0xa17cda34ed957956a0df353523968bc702b0127e,8333000000000000000000,1629311923.0,269.0,,,,,
,13051753,,0xe6475bb509f62120c20b40ffea797eed9225e8aa46a97d7b4cd58d0f49f750c0-448,0xd133fd8e0607f5d82c91626140495ea0a31d0398,448,,8333000000000000000000,stakeDelegatedLockeds,,,,,,0xdd58958e3807cab588da07dabf526d831c275862,8333000000000000000000,1629323665.0,269.0,,,,,
,13051854,,0x855e7bd8c3d550f088930764900c365408cbfc8de2ba6bd0b4a34282484bac7c-382,0xd133fd8e0607f5d82c91626140495ea0a31d0398,382,,8333000000000000000000,stakeDelegatedLockeds,,,,,,0x0a2371c85b103c36911cb0ee590f116414a8129a,8333000000000000000000,1629324925.0,269.0,,,,,
,13054690,,0xf2a3ebe2b21b10a4a48cfaf2fa19689b8770e7894a62047215638fcd59a00468-216,0xd133fd8e0607f5d82c91626140495ea0a31d0398,216,,8333000000000000000000,stakeDelegatedLockeds,,,,,,0x1cdcfbde69fcbb0cfe6e1e5c600e7b92109ce036,8333000000000000000000,1629362586.0,269.0,,,,,
,13054860,,0x7ac05c17098a2a5b9d7e151a0d4fcd4fc05a1a4c427c255101482463e37440a5-25,0xd133fd8e0607f5d82c91626140495ea0a31d0398,25,,8333000000000000000000,stakeDelegatedLockeds,,,,,,0x38877923cc7ddf46e0eb4753b365d16ff5d7dbdf,8333000000000000000000,1629364855.0,269.0,,,,,
,13054989,,0x9b03069f4e7a36add357828b9ef0de4cee99f2bd32ce3fc5a21e7dedb592005e-522,0xd133fd8e0607f5d82c91626140495ea0a31d0398,522,,8333000000000000000000,stakeDelegatedLockeds,,,,,,0x8a31e5dc327f2e256871546ff4b5a24b536b71e7,8333000000000000000000,1629366674.0,269.0,,,,,
,13055634,,0xa6f729f98d1120a10a9b7e791ac2c5a452ec29f656b8aca93c8cc380b63083d8-80,0xd133fd8e0607f5d82c91626140495ea0a31d0398,80,,8333000000000000000000,stakeDelegatedLockeds,,,,,,0xe2220444f332baf7413fdb2e8c5f327d6269a6e7,8333000000000000000000,1629375430.0,270.0,,,,,
,13056656,,0x5c2681fc944c679c334af4158421bb15e5a341cfb928f3336dcc1eec2a62429a-146,0xd133fd8e0607f5d82c91626140495ea0a31d0398,146,,8333000000000000000000,stakeDelegatedLockeds,,,,,,0x8c355f0fecdd41e5b3df2f6a7687de765713426e,8333000000000000000000,1629388708.0,270.0,,,,,
,13056956,,0x22812cc96821f54f63e8b4722308c25a8f365ee24771a89e73f5a7f1b255b765-213,0xd133fd8e0607f5d82c91626140495ea0a31d0398,213,,8333000000000000000000,stakeDelegatedLockeds,,,,,,0x1d078b29b012623ba7ea7dcc80cd44f13d8b6e10,8333000000000000000000,1629392566.0,270.0,,,,,
,13057167,,0xa0e80d8fd8106dee2fc9bbd29e23134109f0a5b8044ad969628562f5b04f3f88-223,0xd133fd8e0607f5d82c91626140495ea0a31d0398,223,,8333000000000000000000,stakeDelegatedLockeds,,,,,,0x5fdd19387a6b10a8f627a4111aea4b1c769914fa,8333000000000000000000,1629395531.0,270.0,,,,,
,13058074,,0x6271caef13ce7616df97b75ecf8f618471fca13a87e188da0ef7a35fd512ff7c-211,0xd133fd8e0607f5d82c91626140495ea0a31d0398,211,,8333000000000000000000,stakeDelegatedLockeds,,,,,,0xf40030616012afe4451e44701c59f4e49540ebfd,8333000000000000000000,1629406970.0,270.0,,,,,
