,id,blockNumber,signer,type,nameSignal,versionSignal,tokens,subgraphId,subgraphDeploymentID,subgraphversion,subgraphname
368,0xd5be8dfbca85e48d2cd819b369cebc3c32f7324f97989b759345689135d7dcb9-281,12789754,0x110772f7472b56a1ab844051260b9416fe30245b,MintNSignal,1111186007992768026,1111186007992768026,1000000000000000000000,41LCrgtCNBQyDiVVyZEuPxbvkBH9BxxLU3nEZst77V8o,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0,UMA Mainnet Voting
369,0x86a2a0ea3ff6b08d7b9a554045ae27b0240545f32ea1f94337eff985ea5063e0-27,12789756,0xb6941a32218bd6a34ca3d80b6a9ca20b75e50a6d,MintNSignal,1291968487633395226,1291968487633395226,685000000000000000000,EjtE3sBkYYAwr45BASiFp8cSZEvd1VHTzzYFvJwQUuJx,0x45a6851c2f977fc91a390eb6f4c67a035296581244bc83cf8b74c5371f438436,0,ENS Protocol
370,0x676c7b1680a912cf36ea3f7a7bc5befb798212a31ebfcaeee6c6cf729a756b15-131,12789760,0x451248229712d6f207ff9466d8d3a33cb59d103c,MintNSignal,759499570708728763,759499570708728763,685000000000000000000,41LCrgtCNBQyDiVVyZEuPxbvkBH9BxxLU3nEZst77V8o,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0,UMA Mainnet Voting
371,0xf52f0c7e891d5bf0c8973f4415dd76a3e7b79c5159b770338ee6fcd0c2c4dde7-140,12789772,0xda6ca446c3d08e81909787f927eae326c79e9a17,MintNSignal,1285558578999889232,1285558578999889232,685000000000000000000,EjtE3sBkYYAwr45BASiFp8cSZEvd1VHTzzYFvJwQUuJx,0x45a6851c2f977fc91a390eb6f4c67a035296581244bc83cf8b74c5371f438436,0,ENS Protocol
372,0x7176b63b560055eafa2a4b160b1c9d9ed2d4128eb841491270d6b2d4d64c4662-221,12789774,0x44203a7237c071474616612a77f5d910b91f3a57,MintNSignal,1723189595872932948,1723189595872932948,2000000000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
373,0x8b7fe5604ceb9588f2e266a72f2a8257de5745d9b901ef504e4ccf8c2ed3da1a-263,12789797,0x58ae6a82b0e52607013b28bfb106358d6499dea4,MintNSignal,6471909228084347341,6471909228084347341,3500000000000000000000,EjtE3sBkYYAwr45BASiFp8cSZEvd1VHTzzYFvJwQUuJx,0x45a6851c2f977fc91a390eb6f4c67a035296581244bc83cf8b74c5371f438436,0,ENS Protocol
374,0x44fe941f4a02a6b7d1acafac6c9a14fe4ca0c18b0b466027997f586a3880c22c-44,12789802,0x50725af7507a9e8c291b14d774a21a60c8226d78,MintNSignal,23952189368915561457,23952189368915561457,17364773749600439836423,EN9rjKtzNitTEb5hgt8bmiyzzhwBpJrJaRihkg8Me8Rr,0xea0081b34c9d8ae0c52c2131711f093d33bd6efb8638f0a5bbc3da0a08462a46,0,Uniswap V3 Official
375,0xa798724eea9fbc97dd6e0d17f9a1217b141300428934e9439c7521fa15bf6684-367,12789806,0x59502bacdca98c69fe313d62101ba5894f455adf,MintNSignal,5961290998310632872,5961290998310632872,4398500000000000000000,GLkfL4GEXKT1Vg3CGTrCdwr2UJ9w7u7vngJ8DoSmouFK,0x42ca391b2466a83fc073fa8743ba0df9802e99e70022bd3be5f62334bade8d83,0,USDC Protocol
376,0x0c441756f4159974f09293c18610e461e5e8ceb12f6843b362215f489f78d4e2-31,12789814,0x26873dbb476f96b7e92869360c4f0c3bc420149e,MintNSignal,6678627106270772585,6678627106270772585,5576565152544639556877,GxV9XL6Wnjz75z919NPNdrLhEkqDR99PweUY3oh7Lh94,0x969f6c63e40c58d6836ce6afb2b71417e34c86e50bacf5d3d4c3aa2fa81c5c17,2,DODOEX V2
377,0xd55654d6fa93fa6d336a2b12495e6c20a8fddfaa79d1646fbd7a02e43dc38835-207,12789817,0xbd9cf606a81da379d1ad3874363746f73295915a,MintNSignal,2001857259276467381,2001857259276467381,1100000000000000000000,EjtE3sBkYYAwr45BASiFp8cSZEvd1VHTzzYFvJwQUuJx,0x45a6851c2f977fc91a390eb6f4c67a035296581244bc83cf8b74c5371f438436,0,ENS Protocol
378,0x5a95c985c308035d16e00f7e79e03610ea58b92ca75c36bf1c59fb204231b113-149,12789819,0x397e4922317be1aa463de4233b676d1eadf40765,MintNSignal,429971081110213881,429971081110213881,500000000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
379,0xca68dedaf1dd879db544fbe6ba05ed8e95a9d3d1b46eac082bd7c751762f6f7c-249,12789820,0x59502bacdca98c69fe313d62101ba5894f455adf,MintNSignal,6193308084656068586,6193308084656068586,4646899667046379564511,GLkfL4GEXKT1Vg3CGTrCdwr2UJ9w7u7vngJ8DoSmouFK,0x42ca391b2466a83fc073fa8743ba0df9802e99e70022bd3be5f62334bade8d83,0,USDC Protocol
380,0x2520c88f61c561ad8f58d6c634b51fd953131bc36e91f6c1f39ea075b31bcc2e-112,12789821,0xcaff387ee01c8e7df17a4ba415f26899aab32b90,MintNSignal,26770310124127341334,26770310124127341334,15500000000000000000000,EjtE3sBkYYAwr45BASiFp8cSZEvd1VHTzzYFvJwQUuJx,0x45a6851c2f977fc91a390eb6f4c67a035296581244bc83cf8b74c5371f438436,0,ENS Protocol
381,0x505ae224a4fd0a9dd69ec7aee28f1b9fd8a0b1a4b35f3281ae4194e6408d66a7-41,12789834,0x397e4922317be1aa463de4233b676d1eadf40765,MintNSignal,666465505505784136,666465505505784136,500000000000000000000,EN9rjKtzNitTEb5hgt8bmiyzzhwBpJrJaRihkg8Me8Rr,0xea0081b34c9d8ae0c52c2131711f093d33bd6efb8638f0a5bbc3da0a08462a46,0,Uniswap V3 Official
382,0x145ae886034d0bcabcdcb1799ab370519cfee1d08b6d4e6eca6a2fbd458587f1-139,12789837,0x1f90acb4cdb238858c7347c9fbd8a1c44caa7928,MintNSignal,1329304092477523707,1329304092477523707,1000000000000000000000,EN9rjKtzNitTEb5hgt8bmiyzzhwBpJrJaRihkg8Me8Rr,0xea0081b34c9d8ae0c52c2131711f093d33bd6efb8638f0a5bbc3da0a08462a46,0,Uniswap V3 Official
383,0x7939f9017bdf29d7d8f78edd7e5e3f9ea8a778e37e0a62782d2c10e9f546bb59-290,12789847,0xb74a4d02cb5de5e08c24a74844cfccd862587881,MintNSignal,2874770225501241576,2874770225501241576,2000000000000000000000,EN9rjKtzNitTEb5hgt8bmiyzzhwBpJrJaRihkg8Me8Rr,0xea0081b34c9d8ae0c52c2131711f093d33bd6efb8638f0a5bbc3da0a08462a46,0,Uniswap V3 Official
384,0x085d6f697a45402c0bd29fab157a5a2dd3bd7802aff143fdfac2416a9a3255b6-249,12789849,0xf49fa349c3e2e8fdb7f2c1bf55a3685801437ecb,MintNSignal,660206299721182612,660206299721182612,500000000000000000000,GLkfL4GEXKT1Vg3CGTrCdwr2UJ9w7u7vngJ8DoSmouFK,0x42ca391b2466a83fc073fa8743ba0df9802e99e70022bd3be5f62334bade8d83,0,USDC Protocol
385,0x6dafc47331142a02a28bc1f7fbb50914b4254486ff2a7d37283e68d85a9800cd-383,12789849,0xcaff387ee01c8e7df17a4ba415f26899aab32b90,MintNSignal,19290009552618290574,19290009552618290574,15003784706220195451657,GLkfL4GEXKT1Vg3CGTrCdwr2UJ9w7u7vngJ8DoSmouFK,0x42ca391b2466a83fc073fa8743ba0df9802e99e70022bd3be5f62334bade8d83,0,USDC Protocol
386,0x9cbfaf49193ecb70c882cfe294e279a7e6145651969496b7b502ad65ce77c0cd-362,12789851,0xb74a4d02cb5de5e08c24a74844cfccd862587881,MintNSignal,3333090416411045402,3333090416411045402,2000000000000000000000,EjtE3sBkYYAwr45BASiFp8cSZEvd1VHTzzYFvJwQUuJx,0x45a6851c2f977fc91a390eb6f4c67a035296581244bc83cf8b74c5371f438436,0,ENS Protocol
387,0xe62173b9d2430fb122c18f8590f8f94665bda9d5217fd73a0e6f7dfb729e186e-359,12789887,0x59502bacdca98c69fe313d62101ba5894f455adf,MintNSignal,1460835123380231488,1460835123380231488,1127320000000000000000,GLkfL4GEXKT1Vg3CGTrCdwr2UJ9w7u7vngJ8DoSmouFK,0x42ca391b2466a83fc073fa8743ba0df9802e99e70022bd3be5f62334bade8d83,0,USDC Protocol
388,0x13734b1c0a0eea90296845be800193a034d411bb336daa07ba001b9ca2925736-396,12789895,0x0ae3e9b076f0fa63a818e73e6b44231908629a9e,MintNSignal,38860930359382275925,38860930359382275925,25000000000000000000000,EjtE3sBkYYAwr45BASiFp8cSZEvd1VHTzzYFvJwQUuJx,0x45a6851c2f977fc91a390eb6f4c67a035296581244bc83cf8b74c5371f438436,0,ENS Protocol
389,0xf7804e362cef6cd25f0f6d410e201e0a39d0ada05357d0bea482ff52aa46648a-298,12789897,0x8b69826eb6fcd04e31bdf7ac6fb84220ceb6428e,MintNSignal,3855024227755801388,3855024227755801388,4500000000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
390,0xea9394fad0eaa6f2d63dc229f428d9c53fd6b33d2117eafe9539a2fb34a6e1dd-184,12789900,0x0ae3e9b076f0fa63a818e73e6b44231908629a9e,MintNSignal,34663190000313814061,34663190000313814061,25450000000000000000000,EN9rjKtzNitTEb5hgt8bmiyzzhwBpJrJaRihkg8Me8Rr,0xea0081b34c9d8ae0c52c2131711f093d33bd6efb8638f0a5bbc3da0a08462a46,0,Uniswap V3 Official
391,0xdcbc03f8b555e8d9ece63ad0701b7a69fc2c2e578ac589b5e353e2d939ada0c3-58,12789901,0x6d6215ae48b29e4c06078ba7dc9658fdb5974f7c,MintNSignal,12773652836650500866,12773652836650500866,10000000000000000000000,EN9rjKtzNitTEb5hgt8bmiyzzhwBpJrJaRihkg8Me8Rr,0xea0081b34c9d8ae0c52c2131711f093d33bd6efb8638f0a5bbc3da0a08462a46,0,Uniswap V3 Official
392,0xbe8730c0fd0d3a595d7110a05c4f2c7d3eac779251c020c82e1067212399c56c-265,12789906,0x9ab301fd4f2519af93ca316b4fcd7d26abd2f9e9,MintNSignal,1505743702226261322,1505743702226261322,667874999999999998533,GLkfL4GEXKT1Vg3CGTrCdwr2UJ9w7u7vngJ8DoSmouFK,0x42ca391b2466a83fc073fa8743ba0df9802e99e70022bd3be5f62334bade8d83,0,USDC Protocol
393,0xcacbe2bf6b2c1a53427b5558e95064a9e741ed69e2e6bb48842637e461316b32-230,12789913,0x81aa6141923ea42fcaa763d9857418224d9b025a,MintNSignal,2168162696170563074,2168162696170563074,2000000000000000000000,3SJSsXJkTkkDiRT2X3uWFcKaAnvWScLhL3YVL1oFimuF,0x014e8a3184d5fad198123419a7b54d5f7c9f8a981116462591fbb1a922c39811,0,Opyn Gamma Mainnet
394,0x2e6871fc10da8f998921b38a21846bd480dca378bcc498d3d025dc1cdcc68e32-174,12789923,0x48111be7a42705edcd98cc499150d9cee5b426ed,MintNSignal,666510969264255824,666510969264255824,500000000000000000000,EN9rjKtzNitTEb5hgt8bmiyzzhwBpJrJaRihkg8Me8Rr,0xea0081b34c9d8ae0c52c2131711f093d33bd6efb8638f0a5bbc3da0a08462a46,0,Uniswap V3 Official
395,0xa543df465c22761efc91f6db3f3dfd6b3bcacb38ef361bfca8bb9782336ecb8a-166,12789981,0x81aa6141923ea42fcaa763d9857418224d9b025a,MintNSignal,3908250443546345106,3908250443546345106,3000000000000000000000,9V1aHHwkK4uPWgBH6ZLzwqFEkoHTHPS7XHKyjZWe8tEf,0x31f6fb67c823a07a93bae6b022798eebdf86210033c0e97a1402795c0c2fa99b,0,Omen
396,0x4b2bb019d502bb95be4f07b9a735afab8320f8b1e36d059422403862dd37e6c5-65,12789984,0x81aa6141923ea42fcaa763d9857418224d9b025a,MintNSignal,3310540333555958152,3310540333555958152,3000000000000000000000,41LCrgtCNBQyDiVVyZEuPxbvkBH9BxxLU3nEZst77V8o,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0,UMA Mainnet Voting
397,0xfbb5f3b4f90bf4a459037bf6f9f456c39fb2bd7c61a931860df3f0b623484ec1-73,12789984,0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298,MintNSignal,42076015566825597418,42076015566825597418,1815785729210000000000,CvvUWXNtn8A5zVAtM8ob3JGq8kQS8BLrzL6WJV7FrHRy,0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56,0,AAVE V2
398,0xfd80da6afa5d8ce8e1175759eb13c8cebf0cdf2c1092cbfd63fa200fc3b9d66c-95,12789988,0x84cd443bd4b92d18667fd0da5eadaa7c0446390b,MintNSignal,2524002213212898884,2524002213212898884,224380000000000000000,CvvUWXNtn8A5zVAtM8ob3JGq8kQS8BLrzL6WJV7FrHRy,0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56,0,AAVE V2
399,0x9aa56ebd66827670aba9c989cd5948e7ae84621a1dd2a3d31a3ca905b5018c3d-368,12789998,0xf1d82cf1e2e23f7bed3af2b3e717d35ffb4cdc38,MintNSignal,9844096557323535946,9844096557323535946,1000000000000000000000,CvvUWXNtn8A5zVAtM8ob3JGq8kQS8BLrzL6WJV7FrHRy,0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56,0,AAVE V2
400,0x8c92b9260fe898af299cf5b2fc7db5f23e83dd1016ded288c358a0f3b2b86448-76,12790000,0x5029432928f26a134b4d34a49b474668767a2d1b,MintNSignal,2332681863146789233,2332681863146789233,1607684419825361855319,EN9rjKtzNitTEb5hgt8bmiyzzhwBpJrJaRihkg8Me8Rr,0xea0081b34c9d8ae0c52c2131711f093d33bd6efb8638f0a5bbc3da0a08462a46,0,Uniswap V3 Official
401,0x94d2f8508b88d910c38a974f54491125a365c4812db9616ff18d2dc320b3212c-83,12790010,0xd5285e60b8193d3eeb77efaad340b9a0f95b115c,MintNSignal,138141351329130437869,138141351329130437869,35000000000000000000000,CvvUWXNtn8A5zVAtM8ob3JGq8kQS8BLrzL6WJV7FrHRy,0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56,0,AAVE V2
402,0xa51b42d96bb5d5e13d594b81b1f15bc82d39f4742e11556e149883f68e6fd6a7-121,12790015,0x76340a7c034195c61a04ca70c26fa40c53562925,MintNSignal,12266094215241771942,12266094215241771942,5000000000000000000000,CvvUWXNtn8A5zVAtM8ob3JGq8kQS8BLrzL6WJV7FrHRy,0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56,0,AAVE V2
403,0xd9c0052f1f69515dedc5fc9b52bc0f95888ff07d43c50e03b7e3758d1ce084b4-29,12790018,0x4a905ce2d555752f0d906ffdf628b26ad64a741a,MintNSignal,10829924296163738850,10829924296163738850,4671119006360109827685,CvvUWXNtn8A5zVAtM8ob3JGq8kQS8BLrzL6WJV7FrHRy,0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56,0,AAVE V2
404,0xc6c1eafd90ea1abfe88f98f5ded9cc8766ef9f3d3fa3cfd3c6066a8251a6958f-357,12790020,0x69541553eeb8455805a9e95f4ba9b8e701bea828,MintNSignal,68408967485137664,68408967485137664,46333647959905090089,EN9rjKtzNitTEb5hgt8bmiyzzhwBpJrJaRihkg8Me8Rr,0xea0081b34c9d8ae0c52c2131711f093d33bd6efb8638f0a5bbc3da0a08462a46,0,Uniswap V3 Official
405,0xeb7cb695bc85ec0aef50b7a69b6021e8ab12535c4582654560bb8f98e94892dc-229,12790020,0x0ae3e9b076f0fa63a818e73e6b44231908629a9e,MintNSignal,50717798135663924594,50717798135663924594,25077000000000000000000,CvvUWXNtn8A5zVAtM8ob3JGq8kQS8BLrzL6WJV7FrHRy,0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56,0,AAVE V2
406,0xcf0b703c99222ec5de93f16c94a9722fb16ea5a1946c422386dd42c8e584557e-73,12790025,0xbd9cf606a81da379d1ad3874363746f73295915a,MintNSignal,4536277584323881554,4536277584323881554,2500000000000000000000,CvvUWXNtn8A5zVAtM8ob3JGq8kQS8BLrzL6WJV7FrHRy,0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56,0,AAVE V2
407,0xf21df6fcd5a4ef4bb696bf0d07787fb0fd4d4089f1bd24134deb6596a8266cfb-184,12790034,0xbd9cf606a81da379d1ad3874363746f73295915a,MintNSignal,4626906798418094633,4626906798418094633,2500000000000000000000,CvvUWXNtn8A5zVAtM8ob3JGq8kQS8BLrzL6WJV7FrHRy,0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56,0,AAVE V2
408,0x3e39a5de100c0b0302987acdd0e5955055e270bcd4c5d852332caad13b49823b-194,12790036,0xcaff387ee01c8e7df17a4ba415f26899aab32b90,MintNSignal,26169510417740126889,26169510417740126889,14966443678541697892233,CvvUWXNtn8A5zVAtM8ob3JGq8kQS8BLrzL6WJV7FrHRy,0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56,0,AAVE V2
409,0xc6e3713ed21de5f005e523bdc66f4469031ac99282673ef9349626ee9ab08f0a-239,12790038,0x0e2ed73f9c1409e2b36fe6c46e60d4557b7c2ac0,MintNSignal,21410724759910790440,21410724759910790440,10000000000000000000000,GLkfL4GEXKT1Vg3CGTrCdwr2UJ9w7u7vngJ8DoSmouFK,0x42ca391b2466a83fc073fa8743ba0df9802e99e70022bd3be5f62334bade8d83,0,USDC Protocol
410,0xd4b72cc92fad36d12679cb34c5a0120ba808b743b740aa0f96bc29214e86ac7a-172,12790046,0xbd9cf606a81da379d1ad3874363746f73295915a,MintNSignal,3321426234061984447,3321426234061984447,2000000000000000000000,CvvUWXNtn8A5zVAtM8ob3JGq8kQS8BLrzL6WJV7FrHRy,0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56,0,AAVE V2
411,0xf953762f65742d63c6fee8551626141bcc2c78c943f75bf3b51a629481c80b45-33,12790047,0x4ffb72b66eba24521736924f87dfe10677d82286,MintNSignal,824533869190600211,824533869190600211,500000000000000000000,CvvUWXNtn8A5zVAtM8ob3JGq8kQS8BLrzL6WJV7FrHRy,0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56,0,AAVE V2
412,0xb5cad6827cd5af4744531a42049e33fbac2051b0feb9caf945bbf99a0920d840-158,12790053,0xe29b6ad7ecb8bbc798c7144dd0e4fdee11917ca8,MintNSignal,30699550277211682608,30699550277211682608,15979180000000000000000,GLkfL4GEXKT1Vg3CGTrCdwr2UJ9w7u7vngJ8DoSmouFK,0x42ca391b2466a83fc073fa8743ba0df9802e99e70022bd3be5f62334bade8d83,0,USDC Protocol
413,0x91cccd1fd10bf49f8a8e2c4aebc63a5fc784174b94a33d27841450adfe80f545-240,12790057,0xc80fdaccc65dcd6ed030fc416190f1c2ab7b12ac,MintNSignal,149071599623511561,149071599623511561,101000000000000000000,EN9rjKtzNitTEb5hgt8bmiyzzhwBpJrJaRihkg8Me8Rr,0xea0081b34c9d8ae0c52c2131711f093d33bd6efb8638f0a5bbc3da0a08462a46,0,Uniswap V3 Official
414,0x784cf3a315dae29856806c6eeefc0b7295b7a54463ed29aa41ac685813d82a12-210,12790058,0x397e4922317be1aa463de4233b676d1eadf40765,MintNSignal,478324578003012245,478324578003012245,400000000000000000000,HTmE4KFztgBCbs2fdM7ai3jV32nufPs4xqXqfnLU3WRU,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0,mStable Protocol
415,0x1a3d7ae61c840323d37d620d049372c87f521e6c99e0bc16b00c17f75150af1e-147,12790059,0x397e4922317be1aa463de4233b676d1eadf40765,MintNSignal,396601052329493099,396601052329493099,400000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
416,0x3d5ce8e460950a8d800dc0e4371cf8a625e521f94f6e10531a372f8b18afffb4-180,12790059,0x86121466c57705dba9a4753ed55e95ef72e4f6e1,MintNSignal,865078891899140771,859655146319922416,685000000000000000000,9MDH6TTFm2KZWbo1dBhyktQ7WkWWAbVRSF6Eg65mu9z9,0x4810cc7741423cec7e44fc7ec7a479e521453cbf090e74b6186d3a2264588fe5,1,Enzyme Finance
417,0x8f619d37df7720019ac5112c10699e7296b232b0dcae9016a75a2100d024ad95-139,12790059,0x397e4922317be1aa463de4233b676d1eadf40765,MintNSignal,491144772318451013,490921868524081148,400000000000000000000,CptFsHp6zar7kdfGYbVAqMeF1wNA1pJs6GaaJvPgeCfu,0xc064c354bc21dd958b1d41b67b8ef161b75d2246b425f68ed4c74964ae705cbd,1,Audius Network Mainnet
418,0x64245fb50a0e0f06a727aa7d455bc9cfb8dbb929b2c2da5d552b1ff336b74c0c-58,12790068,0x0e2ed73f9c1409e2b36fe6c46e60d4557b7c2ac0,MintNSignal,8122426439513678449,8122426439513678449,5000000000000000000000,CvvUWXNtn8A5zVAtM8ob3JGq8kQS8BLrzL6WJV7FrHRy,0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56,0,AAVE V2
419,0x0bcc4c4ad7fe34e2aa685bda9c4c6b41835dc262c1c3bd086aa7ece9ccb0d8d6-212,12790078,0xe5599199d667ef472c7071af5d913cbf8e345133,MintNSignal,898030193417773745,898030193417773745,609403940000000000000,EN9rjKtzNitTEb5hgt8bmiyzzhwBpJrJaRihkg8Me8Rr,0xea0081b34c9d8ae0c52c2131711f093d33bd6efb8638f0a5bbc3da0a08462a46,0,Uniswap V3 Official
420,0xa8dacab3595a1340b3102204f95c214877d613a7f133989cd9b6fd9d7572fe66-290,12790078,0xeeb991702e3472166da495b22f3349a7a3aa638a,MintNSignal,2521328279057734979,2521328279057734979,1398265084000000000000,GLkfL4GEXKT1Vg3CGTrCdwr2UJ9w7u7vngJ8DoSmouFK,0x42ca391b2466a83fc073fa8743ba0df9802e99e70022bd3be5f62334bade8d83,0,USDC Protocol
421,0x545348619b5952b3d34aede430c2f3983021c6a2ee2402f7437fb79541dfb10a-343,12790080,0x69541553eeb8455805a9e95f4ba9b8e701bea828,MintNSignal,61350448572848442,61322604954135721,50000000000000000000,CptFsHp6zar7kdfGYbVAqMeF1wNA1pJs6GaaJvPgeCfu,0xc064c354bc21dd958b1d41b67b8ef161b75d2246b425f68ed4c74964ae705cbd,1,Audius Network Mainnet
422,0x8f78274bdeca66dcb685814c9d11f52502f2ef4f4347cca958f7454406eec8ae-250,12790088,0x26873dbb476f96b7e92869360c4f0c3bc420149e,MintNSignal,407422289459053839,407422289459053839,370800106754834898904,41LCrgtCNBQyDiVVyZEuPxbvkBH9BxxLU3nEZst77V8o,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0,UMA Mainnet Voting
423,0x61f22031224fb4213961281a304979d8f549084a56d4cbeaa5b9407ad1283f1c-176,12790095,0x1aba0a5d7c2d115ca5d21f512adf4d573b27b34e,MintNSignal,3188872468221927458,3188872468221927458,2000000000000000000000,CvvUWXNtn8A5zVAtM8ob3JGq8kQS8BLrzL6WJV7FrHRy,0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56,0,AAVE V2
424,0xa2d8f07429c48a615528980d80eee94d34e2f7dc9d1493c8c57ac03e2bddd767-263,12790096,0xd5285e60b8193d3eeb77efaad340b9a0f95b115c,MintNSignal,45260302711899781420,45260302711899781420,5000000000000000000000,S9YkK3CNAWmhrGztfGApaTmbjcmWftk2vjkzm4P4LmG,0x117e4340ed192c5c59a2fc5fef4568bfeab74577003c492cadd74ba2ca374461,0,Lend721
425,0xcc440569880fe5bb869baf1a4c53ac4038974d7e4fbe5240efdcc528524673b5-248,12790096,0xc18d03a8be67cb08c01434861dc561a70c4b3aa8,MintNSignal,22079402165819617136,22079402165819617136,500000000000000000000,8faFtzhUW3vdQjxX3LjxR8mMPppSbr3oo6djCQwbhp2R,0x3a58c651d725002d73537e44bc940763ee1647329f5dbcaf2c74a0831e16a270,2,Sushiswap - Exchange
426,0x3c10d49dd22899abcd1df0fc2c5e78590821c46768dc12064a1078e3867cf3ab-335,12790097,0xbd9cf606a81da379d1ad3874363746f73295915a,MintNSignal,27291641979509130405,27291641979509130405,2000000000000000000000,8faFtzhUW3vdQjxX3LjxR8mMPppSbr3oo6djCQwbhp2R,0x3a58c651d725002d73537e44bc940763ee1647329f5dbcaf2c74a0831e16a270,2,Sushiswap - Exchange
427,0xfd59fbc6cc264687cc8d768e621f68bae5c5795f0cc974bfadc1c93eacba31e6-227,12790103,0xbf33281382a114d5a8d8122a9fda04d8cd51d55d,MintNSignal,83600393798972847494,83600393798972847494,15634772624590000000000,8faFtzhUW3vdQjxX3LjxR8mMPppSbr3oo6djCQwbhp2R,0x3a58c651d725002d73537e44bc940763ee1647329f5dbcaf2c74a0831e16a270,2,Sushiswap - Exchange
428,0x7a156613a60efecaaa3f41531b4a004661f465ed45aba8fa6d4baa94900682fa-299,12790107,0xcaff387ee01c8e7df17a4ba415f26899aab32b90,MintNSignal,49304752878348356902,49304752878348356902,15941750186502408785670,8faFtzhUW3vdQjxX3LjxR8mMPppSbr3oo6djCQwbhp2R,0x3a58c651d725002d73537e44bc940763ee1647329f5dbcaf2c74a0831e16a270,2,Sushiswap - Exchange
429,0x95832178170195ce416a8829b7d94ed85699850b78213dd0e8737e9b582a6ed3-130,12790109,0x18f29c77b715c6a79d689d9894aaefa066251418,MintNSignal,57722996136004344583,57722996136004344583,25000000000000000000000,8faFtzhUW3vdQjxX3LjxR8mMPppSbr3oo6djCQwbhp2R,0x3a58c651d725002d73537e44bc940763ee1647329f5dbcaf2c74a0831e16a270,2,Sushiswap - Exchange
430,0xa30654f860ce36104cfee4bbbf14ee6eaacaac68d7b9adaf75088c4f09458ba8-173,12790120,0x7f2ed86dec4b6eebaf78b5b0faa56affcfce0770,MintNSignal,694700044765668938,694700044765668938,342500000000000000000,8faFtzhUW3vdQjxX3LjxR8mMPppSbr3oo6djCQwbhp2R,0x3a58c651d725002d73537e44bc940763ee1647329f5dbcaf2c74a0831e16a270,2,Sushiswap - Exchange
431,0x29f6ac1ef7fda077d27d8cfbf92f35effe83d71425367a7d973edf4a1a94671e-204,12790126,0x6de5f4e693dc646294c54e5724b11ea3d6e501b4,MintNSignal,1397515654367736821,1397515654367736821,692000000000000000000,8faFtzhUW3vdQjxX3LjxR8mMPppSbr3oo6djCQwbhp2R,0x3a58c651d725002d73537e44bc940763ee1647329f5dbcaf2c74a0831e16a270,2,Sushiswap - Exchange
432,0x749694494dd6d388c7c2fa30ae1d03cdde34e4bef4fa78be536b8f9ada33f891-218,12790128,0xb732ba79e9b36fa5abdccbe30adedd40c09789f6,MintNSignal,16008820424160612090,16008820424160612090,10000000000000000000000,CvvUWXNtn8A5zVAtM8ob3JGq8kQS8BLrzL6WJV7FrHRy,0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56,0,AAVE V2
