id,logIndex,blockNumber,indexer,indexingRewardCut,queryFeeCut,type
0x8c4688a88529bffa0356e6a37981676abc99b3da565b900072f171c7d8da7fb8-264,264,11479259,0xd7205e8054a6778e383d9afde80fd702db41c7fd,900000,900000,delegationParametersUpdateds
0x715ed6622f871e3a5cd1ab8d821a43d8242bffe3a2fc9683288dee1982631da9-27,27,11479286,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,800000,800000,delegationParametersUpdateds
0xf9fe3e7e360560b2d5e7c8789528a626942421abafb378526f7608f4b0399548-122,122,11479287,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,790000,790000,delegationParametersUpdateds
0x123b31a8d6d7ff83557f2b5a83dce7b1a3294bf115bbfb5dfd6a4e4f91236dc2-12,12,11479291,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,950000,950000,delegationParametersUpdateds
0x4dc13641ecd61a2ba26f7f681aa0cc64694974af87ff971d42203c791cafb9a0-273,273,11479292,0x48b5687f0595e2a4d581dc72305fbae214345d07,500000,500000,delegationParametersUpdateds
0xc116261eec78d3eab4361c5c160f3c2b20ffad8d362657234ad7a30fad2236df-7,7,11479327,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,95000,94000,delegationParametersUpdateds
0xa941645ad8afb09da95b4a16896b79b1fab06ee68bd22cb5aa34a53b0a2e4539-59,59,11479401,0x27ac40b9198659ce99eef1890d853a40560c9425,1000000,1000000,delegationParametersUpdateds
0x407d2132d6e545ea3874bf87c3ac496855fefb6de24eb800e2cfbbe08ba506b8-142,142,11479432,0x7ed9d36539f349808c42187ed4e1753d5947db7a,1000000,1000000,delegationParametersUpdateds
0x219a4a2916f6c294493408e4dedca702a3b37341a2038f681a8ddfbe247d6f9c-184,184,11479529,0x7ed9d36539f349808c42187ed4e1753d5947db7a,800000,800000,delegationParametersUpdateds
0x9307dd2e00bde62fe57441d5d1f4a7c4010e6805cdfc7a34e72fd9f05a8a7de5-29,29,11479694,0x039b47ea916783f78d943d94de700a17f40ae6d4,1000000,1000000,delegationParametersUpdateds
0x466ca109d400a84f6497fb4a7ce03f1a0f53c6619794d7048779e51208ec63a3-12,12,11479707,0x039b47ea916783f78d943d94de700a17f40ae6d4,900000,900000,delegationParametersUpdateds
0x473c011863c5ff6f8769d309643b4f625a3203492572ba3e5435f7d90a66ea0d-121,121,11479742,0x72acbecf3013d7b27421185d3bf369520bf552c8,1000000,1000000,delegationParametersUpdateds
0x2cc42c9eb65ce72e83164ed1144111ee5657af049106514ed62fb94316de9af8-291,291,11479756,0x72acbecf3013d7b27421185d3bf369520bf552c8,200000,200000,delegationParametersUpdateds
0x2d9ada11421665a53c1a10f70a19c6a593b4acb93dbad94d395c7144ec68af29-127,127,11479776,0x7ca0ee4a792f4da7b6aaf4c082b234259de61112,1000000,1000000,delegationParametersUpdateds
0xa0e11b5fd52126f5acec33e515c2cf4e062ee0aace54ded1c0c3804305028730-220,220,11480422,0xa543abe0ea61b4bbbca3f402442bda4bf7d45992,1000000,1000000,delegationParametersUpdateds
0xed513c00bfbce501d4a631ce07568e9edaef6a80cb4ce70664b9b51fb43a1c3d-119,119,11481090,0x4ac761592d1f948058843121133d048dc7dfc7c0,1000000,1000000,delegationParametersUpdateds
0x3cf00c31e8d4513abbddcc24d993036942208a974842f1571c90728da8ae9b66-93,93,11481353,0x4ac761592d1f948058843121133d048dc7dfc7c0,800000,800000,delegationParametersUpdateds
0x6cae60461cb48331472f13d98e01e3ce8f2d112feb0021a07724e97dad677ae1-128,128,11481477,0xc36157756ea4838cf882edab9dd94325c38f2edc,1000000,1000000,delegationParametersUpdateds
0x1ae07db2b7bc2b2f0bd37a4ac31f0e3f8eb1630e22c4898258a509b17127407b-238,238,11481648,0xc36157756ea4838cf882edab9dd94325c38f2edc,300000,500000,delegationParametersUpdateds
0x1f0069dd279a3afb3d68ff5eae71a0c5dffa19bda8c96fe450cd9c702a7a75e6-42,42,11481847,0x27ac40b9198659ce99eef1890d853a40560c9425,950000,950000,delegationParametersUpdateds
0xfebb6dd10d273f0563c941b0d933dcda10d7e917eaca56c43e175020fc24406c-117,117,11482099,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,1000000,1000000,delegationParametersUpdateds
0x4c1c5e7247b917fe6e534e94bcbb30d94564c525f817eaa4c0bb89f86816b777-226,226,11482105,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,50000,50000,delegationParametersUpdateds
0x489faf75e86dc17f7f6f1a4aeb61fbb411f599abc6d27f9b7bb6ecb840ffd2e9-209,209,11482234,0x362717d3fa1bfe457535b9b716f450b95a858217,1000000,1000000,delegationParametersUpdateds
0xd3df6ff011abcd4e212858c1f90acf5c98b1b2e221a037c69ec6ecaed2f2dd07-39,39,11482297,0x7030613f84334149c3d1324497c96062c01e8459,1000000,1000000,delegationParametersUpdateds
0x6fecc15dc199b1d4cef3006359fc1efb4cf42dbc86583d69832da12405d2bc10-329,329,11482325,0x362717d3fa1bfe457535b9b716f450b95a858217,750000,780000,delegationParametersUpdateds
0x3bc8b70adc1568f161e02927238b1f05f40a5dc363b5b6868c01e63d9ae2c3cc-110,110,11482363,0x7030613f84334149c3d1324497c96062c01e8459,200000,200000,delegationParametersUpdateds
0x7a3ba6774bbabaf9cf3e81c1590caf144d7c23d0f966f7ef198eb381a6a79874-166,166,11482438,0x19fbac0891042be71ce60321a17720358575f580,1000000,1000000,delegationParametersUpdateds
0xbc21d2d0cb36254660081fdf2f006f2907facc539b7e6093ac2362db8d5c7e09-212,212,11482453,0x19fbac0891042be71ce60321a17720358575f580,6000,6000,delegationParametersUpdateds
0xcf8230c62e8109e786292ef2dbb408ec6100a1c119ac05634a702030ee8245db-73,73,11482521,0x03db85e86779febdd96d96ba43ac48382fb1a88d,800000,800000,delegationParametersUpdateds
0xc4c16128f2ce7954cea9068969b9b1f896ec341bd78e253f07d75dcbc3509e59-49,49,11482679,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,1000000,1000000,delegationParametersUpdateds
0xac01d389209688b31f8109788988c99801aeaae433fe17e82d4e5167f7c05b93-122,122,11482709,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,1000000,1000000,delegationParametersUpdateds
0x7df10309c016049ca55e82d7c6df102510d22169108f5033b132b1d612424f83-158,158,11483002,0x4fedde33607cfda2c82a999accb427d1170987d9,890000,780000,delegationParametersUpdateds
0xd98cabff1b06fce9eabe6fd41d38dd3efbd37b81ba585e412d56058c4400709b-203,203,11483040,0x48b5687f0595e2a4d581dc72305fbae214345d07,90000,90000,delegationParametersUpdateds
0x85cca0123b1a2d9ba8a849889f3db8e2a55778ae9acfd1e6cfee98b85d7f9c06-313,313,11483128,0xa543abe0ea61b4bbbca3f402442bda4bf7d45992,900000,900000,delegationParametersUpdateds
0x317a726ce6be95039efeb96262c0cf494eb4f8a76424823bfb772441a3e55061-296,296,11483414,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,90000,90000,delegationParametersUpdateds
0x62a9ff749ae0ad2d84ce8065035c2057bcdebcdc6a98bee6c682b95b69fe61c0-89,89,11483483,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,500000,500000,delegationParametersUpdateds
0x92137bfa54cdf47508b10f4fb654d16cf3282481344bb7379b269ab9cfe465f3-92,92,11483483,0x19fbac0891042be71ce60321a17720358575f580,60000,60000,delegationParametersUpdateds
0x089eee1b10e36d0ad0699c871e78eb0d2c04f26474d90462f04f4c0b05306da1-246,246,11484005,0xd11e05240a50e2eedb03e72d4c9c6465bc05f2a4,800000,800000,delegationParametersUpdateds
0xf61f5f5cdabdbf070e1afe36eea79f25f178f2ade1d8b3a1a743d1773598ff0f-321,321,11484189,0xb438830f11820a5e9cdde1363bc49bde2da67f1f,800000,800000,delegationParametersUpdateds
0x1c1e357ce14d3cb8da3358c4e17e74e59e1d205d9b00462baf2b0159d1ea8517-137,137,11484215,0xd11e05240a50e2eedb03e72d4c9c6465bc05f2a4,750000,750000,delegationParametersUpdateds
0x53f47293683a973e94e0a488fe9579c5f108172c468a3f3bddb04729d1245dc0-258,258,11484401,0x45874192929530cd4e3dd0624df05bee3c13974f,800000,800000,delegationParametersUpdateds
0x4061e710a9c86d2a5152946da73f787f414aa85770e4c6b7d31a4feb0ebc4764-73,73,11484430,0x4595855ed2d498fc2cbd7f415e7f262e2328d950,1000000,1000000,delegationParametersUpdateds
0x882d22d4900807e28c7560c2600c9cdf17fcb5bb7a3e4cf188e8a3e26f76d2fc-119,119,11484567,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,1000000,1000000,delegationParametersUpdateds
0x5e0ca67d139935159d069ec3ff4f281dca8b7f1448349e268dc5009a6d868077-156,156,11484676,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,95000,95000,delegationParametersUpdateds
0x74455b5984b89d932b2ac86dc3d37d55287888bd2d83a9f0887e4f64346f27c0-139,139,11484687,0x7030613f84334149c3d1324497c96062c01e8459,900000,900000,delegationParametersUpdateds
0xc2f2c4843e546de1058b05da1ad7446775e97173e8d202df9fa9b2f225500e90-158,158,11484716,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,500000,50000,delegationParametersUpdateds
0x814fc67b0802b8bf835a14d01aebcc89479e9416027c52aca92a49795a1464f5-348,348,11484776,0x720a98087160bfdb282f695abe6f9ac966b03d43,1000000,1000000,delegationParametersUpdateds
0x3ed510cf2d809eba06076ebd8d5cc20414f5107a2336d30982d964388bb7c301-238,238,11484983,0x0da2b8ead0975f707aa3bad4c1ae4e705e4b3b53,1000000,1000000,delegationParametersUpdateds
0xaa18cd92bbbb6363be8666d13b71bded6ccc679070b282b0b5652d347019ed4b-264,264,11485156,0x978cd3207d0cf5a89003d85c2913bc9be120c31f,1000000,1000000,delegationParametersUpdateds
0x3cbd40300f4dad07c2516153effac7156508f1aa396ace13f0617415f3f7bf0b-107,107,11485160,0x0ceb7aa784616f4cd5d581ed5d1182bc4340b460,1000000,1000000,delegationParametersUpdateds
0xf38b9f260d09f1c85b06b2ff2e85718462f9cb71dd9427bd78e992280327149f-257,257,11485192,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,1000000,1000000,delegationParametersUpdateds
0x745d521ee4c1fe11d66463d67fcf088b1ca3c01edc2303b46bca7b960d77b241-122,122,11485345,0xa92bd8c16ae3266cf3b80ba0152735e9a8460ce7,1000000,1000000,delegationParametersUpdateds
0xf4bc7494ad9532bf139d29f30dd977f2cdb8d84b19652fe2aed2f04763054a41-294,294,11485425,0xfd4b9c44ee7afb7f98df3dda40aead6acd9f41f4,1000000,1000000,delegationParametersUpdateds
0xbbb377451f042c7918ff7db6cdd8a3c3d5469145b3fb0db0e934a73ecabcb9cd-273,273,11485434,0xf304928be241aaa4d3bc6b95328300b5691aab9e,1000000,1000000,delegationParametersUpdateds
0x7785075687a1f3e47527e25b4e755829d97010dd777c35c652c81112b1a5498b-53,53,11485650,0x48eecbc147a4b97e30fd03ef738b9305812e0287,1000000,1000000,delegationParametersUpdateds
0x18654fbdd76ef370956b506d228a84cf4ba4d63416a0617ed9d020ad358f8432-19,19,11485661,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,100000,100000,delegationParametersUpdateds
0x5f06c8bc62b80d50e036034014a4154ce4fa5588dbdffabd8f5b6b789a8902f3-277,277,11485662,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,100000,100000,delegationParametersUpdateds
0x9ee9bcf832ab36e14cdf6198c6de97ca4b757fda703494f5b95e473e288ee776-176,176,11485767,0xc9899dfdca2b2ef3972ce25e3f1ba0b05cb457b6,1000000,1000000,delegationParametersUpdateds
0x442c4bd6098fbd5b04a5745cf113bf32521271e4cc9d6a7b519c85a39049cd50-160,160,11485863,0x43eb454e8715164bd41deddaec3d3e2a7fbcd7b4,1000000,1000000,delegationParametersUpdateds
0x04c1c76c46e80df332422e520d86f5845470a056f344b0b6d338db09eab3815f-186,186,11485895,0x720a98087160bfdb282f695abe6f9ac966b03d43,1000000,30000,delegationParametersUpdateds
0x23b573ec6864a2ee985c24bcdb1fa8b6e573e88d2ee5545d219d3e9fc575b3dd-183,183,11486094,0x17d7dca770ef183355b202435e1ce80a11b53886,1000000,1000000,delegationParametersUpdateds
0x2d53e0ad89e7806f68991ecca18352c643d1c2101f4c163569ce21e0aedcd5c9-306,306,11486112,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,100000,100000,delegationParametersUpdateds
0xdb459ad80a54eda8be7b7587804d227a18721147d667c69638fb3342df8bcbc5-43,43,11486229,0x6879bbfcff0e54e62b899681ea52e74bd9b29fe4,1000000,1000000,delegationParametersUpdateds
0x067d9bf15c593307160cb66e70d3765dac55b97531ee569b3b64433cfb265234-129,129,11486339,0xa3eb195c91c428d48c7ce24301f0dfbaf972b5d7,1000000,1000000,delegationParametersUpdateds
0x433dca42a3bceac3244e461ae4eb7b6ba3a0718e5f5cb5a3bbcfc8a4a6f27cef-240,240,11486409,0x9f491ce41ffa24a074176106ed9c59b0ae504427,1000000,1000000,delegationParametersUpdateds
0x0cdeb08a6cd0e64f61b1adaff4872fb57dece018542c9f4ce38e37fa2ccf8e06-112,112,11486463,0xe7738d5679b54781a5482baa48dadfde624ed7d5,1000000,1000000,delegationParametersUpdateds
0x402299d130900712c2697ac3e17bbd503c7d8cb0cbb162658beac43a731e88d6-187,187,11486482,0x2d042d8a78cdaaa674b0aec5538e66a620eef75f,1000000,1000000,delegationParametersUpdateds
0x0dceda21a79e4bf31055ae856a15241cb55d68d7ef7d5a43b6e4a77d79a0a629-338,338,11486607,0x6879bbfcff0e54e62b899681ea52e74bd9b29fe4,950000,950000,delegationParametersUpdateds
0xf52dba2e554c75c62c8d8690d6fdadc94e82b2ae283e466ac50758e3587f340a-323,323,11486673,0x6879bbfcff0e54e62b899681ea52e74bd9b29fe4,88888,88888,delegationParametersUpdateds
0x4cb4b6a47c094769d5fc572b296a23ffc1ba668738abd8df5a223522000e1bcc-6,6,11486739,0x4fedde33607cfda2c82a999accb427d1170987d9,780000,780000,delegationParametersUpdateds
0xb0e2e06b7656b297fefdb083b85c1391a75bc372476c6512598f43edad486982-255,255,11486924,0xbe9d7c691792937ca7e2535652886ff390cc5b86,60000,60000,delegationParametersUpdateds
0xc5c33adb87bd7b08af672ea090e1a4498f8ec10fa4e74925df42a6cf9d5839b0-117,117,11487071,0x7ca0ee4a792f4da7b6aaf4c082b234259de61112,50000,50000,delegationParametersUpdateds
0xec735f6bbf19ca59636a099868527dbbb1f36bad4a660a8aecbaab6a08f00312-239,239,11487094,0x7ca0ee4a792f4da7b6aaf4c082b234259de61112,90000,90000,delegationParametersUpdateds
0x358038cdb51b026cac9473089e19fdeb06d3ac6c2d2bc183c1432ab2aa59f34b-94,94,11487170,0x4dc44f5906f593da2ac28be1d22c4ee9cd556420,1000000,1000000,delegationParametersUpdateds
0x27f1f2c24317a0ce9bcb009e63b2c46342907ddee4775e008139a7f6c8582cf8-70,70,11487189,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,1000000,1000000,delegationParametersUpdateds
0xed2ebe2ee424d6adb68c870bcd5ee00d1df76be3c03f9c7de5c2c16db5e58753-208,208,11487332,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,230000,230000,delegationParametersUpdateds
0xac9e7788d249c7007f76c119c4c13a4c3f13ed30552d164da75855c6831c82a3-176,176,11487339,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,770000,770000,delegationParametersUpdateds
0x8be55622bd3fc552f0911d31111ab9e6de304ca6b8c659e8d2c2618a6278244b-303,303,11488682,0x6980fd6c85a98df8180123951e46d673b456699c,1000000,1000000,delegationParametersUpdateds
0x89f399e1282fd1b07d8cf91765347b897e47f4d55b4a32ac2f5f39ce03f68b53-186,186,11489355,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,100000,100000,delegationParametersUpdateds
0xad9d1ebe81439710e83c0551cc70313dc6f679235e8b4eb0cad89fe341e86911-260,260,11489669,0x6980fd6c85a98df8180123951e46d673b456699c,81000,90000,delegationParametersUpdateds
0x381daf1439ef3c7663a84b9c078ba121cfeea634e93306a985cf1dbc15e2dee0-207,207,11489730,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,1000000,1000000,delegationParametersUpdateds
0xc5bb965e2d11bae9f1bd147ad932c427130427752c5e43cd8a82a0ec59cfdc12-285,285,11489801,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,99500,99500,delegationParametersUpdateds
0x4ce8dfd88e8ccf28002e7c9abcddf19dbcfdddde830e7f9c38f521d0bbe7bc3f-0,0,11489868,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,49000,37000,delegationParametersUpdateds
0xf4dba0a3b767689a86bbff9fcf5c111e3a74f632b4ddc35f8d667e8ba2014ccb-166,166,11489879,0xd11e05240a50e2eedb03e72d4c9c6465bc05f2a4,500000,500000,delegationParametersUpdateds
0x2ae13d65cbb9734fe724a7622cb72cc760892dd45b9112c216a1653543a7a4fd-136,136,11490134,0x41cf9718b66761d121b407f2a139b4f5b22fc9cd,1000000,1000000,delegationParametersUpdateds
0xa363e8a89f79682b58113f40504cae33daae44f407a0c39314247ed7ffa6bc9d-52,52,11490380,0xfd4b9c44ee7afb7f98df3dda40aead6acd9f41f4,50000,50000,delegationParametersUpdateds
0x6cf7e5e781abfafd40abc4995f18711c0f48d25aa8ce3c58cbd338c2fa6b40ef-55,55,11490398,0x362717d3fa1bfe457535b9b716f450b95a858217,850000,780000,delegationParametersUpdateds
0xa9c8dc0cd0f2e3b204cc2bcc6868ae96a6c65a3b133979cd3fa0c0741644b181-228,228,11490406,0x4ac761592d1f948058843121133d048dc7dfc7c0,850000,800000,delegationParametersUpdateds
0x83fce604447ecf7d42f7d8b428f5976df76dcb05f21fa42f5a6df21b49a8fa05-41,41,11490434,0xe758697c5fc77f6b64bcf54191c08ad051bbdc4b,1000000,1000000,delegationParametersUpdateds
0x8d8a96e018a52f86ce837ce0825e48edd63d5a35716c3489d769ad06131db85f-18,18,11490445,0xe758697c5fc77f6b64bcf54191c08ad051bbdc4b,10000,10000,delegationParametersUpdateds
0x8a0c1a377a2987120d54eb72a3ab987716bcaa6ef33abaf9e68ab732c7bc5a58-40,40,11490449,0xe758697c5fc77f6b64bcf54191c08ad051bbdc4b,10000,10000,delegationParametersUpdateds
0xe42539c55a2dafcd2c088e9790d6052d682a1111aff9484bf9c4d468a5074bf0-34,34,11490467,0x72acbecf3013d7b27421185d3bf369520bf552c8,1000000,1000000,delegationParametersUpdateds
0x814b8151353b732cb9d5039524c514a783d682c4083054de6524f7c883428e77-137,137,11490595,0xe0c1af3235ecee2c085ead8e918cd394986d2303,1000000,1000000,delegationParametersUpdateds
0xf991549f220b87f122fd2902f1f0d39142c1915db1df2e1c3468add3a925605c-322,322,11490620,0xe0c1af3235ecee2c085ead8e918cd394986d2303,60000,60000,delegationParametersUpdateds
0x92bc4e79dab6c236e3d3fde0765a80e0841fd7a80fa096e98338a344b9aada02-219,219,11490631,0xc36157756ea4838cf882edab9dd94325c38f2edc,1000000,1000000,delegationParametersUpdateds
0x149d6f780010be781fe1e752f04a56139a840247413033013b98949bb69007fc-228,228,11490688,0x48b5687f0595e2a4d581dc72305fbae214345d07,1000000,1000000,delegationParametersUpdateds
0xe4e462a13365949124ef9653e640c6b7d350807c4d2b2e4563de10b81b431023-133,133,11490822,0x0280464494b1c4ffd18a89ec3b3703fbc28b7b6d,1000000,1000000,delegationParametersUpdateds
0xa0264bda5d000589994e3c0b6bbdb994205dd390315022d4f5e61218d5a878c8-320,320,11490934,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,1000000,1000000,delegationParametersUpdateds
0xfde0aeb8e203ddc1aaba3e9655c21d1952bbd53ca45da49ac1df59444fe1081c-156,156,11490983,0x6879bbfcff0e54e62b899681ea52e74bd9b29fe4,1000000,1000000,delegationParametersUpdateds
0xdcfac88c83b673d8173a01c362f28b5223c333ca6675fc111801891de19f3769-119,119,11491089,0xefd8cd2688e270ba60719762d2cc1e6c2e616a2c,1000000,1000000,delegationParametersUpdateds
0x145d74d60bab67f2839b0c43b8507649acbf818dc4aa2afcac34f283d12a1b86-158,158,11491090,0xac104dba73822c575713e1ecb06da67af01c54b3,1000000,1000000,delegationParametersUpdateds
0x1afa2c398f8eb9843fcb69a58fccccccdf4af0d57a09831caebaa6e0ea07aa6e-283,283,11491096,0xefd8cd2688e270ba60719762d2cc1e6c2e616a2c,900000,900000,delegationParametersUpdateds
0x18f8160f2be314a12c1f442630f2892a26df548d79237862f435815142a93aff-253,253,11491140,0xac104dba73822c575713e1ecb06da67af01c54b3,11000,11000,delegationParametersUpdateds
0x199996a43cef34288e0094ccf073fb3c948da065e0c5ffae2d9317cb9a270f89-204,204,11491160,0xac104dba73822c575713e1ecb06da67af01c54b3,800000,800000,delegationParametersUpdateds
0xd335f16aac9df232781419ffe9cfd99d431a5d9648ce104b8f904bdb22f1d48d-307,307,11491174,0xe758697c5fc77f6b64bcf54191c08ad051bbdc4b,1000000,10000,delegationParametersUpdateds
0xf788503874699dfaa3468450317fd4e4c31ec0c5ea3588cf9bd3b33abe4eb982-159,159,11491196,0xfd4b9c44ee7afb7f98df3dda40aead6acd9f41f4,800000,800000,delegationParametersUpdateds
0x98946266d60613d5b30ff1d74f7bd7046a79d4e74f98e5be45e4c9031eb8ffbc-353,353,11491320,0xbe9d7c691792937ca7e2535652886ff390cc5b86,780000,780000,delegationParametersUpdateds
0x3ea4edf2e26bd5dd60cf23db37338f6357835f09c89d7c8bd9e562d0535899a3-9,9,11491387,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,100000,100000,delegationParametersUpdateds
0x65d8a5202c56ff3105d0d80e33182ea9891a5b03e60ce334861dce3c47caa398-12,12,11491425,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,1000000,1000000,delegationParametersUpdateds
0x1263298b3efa8cc775fb1921f4150201f2d52d2a0cb7f33a161158884980e97b-31,31,11491428,0xd9c7cdf09d868467d9f94f885dd68e850e278118,1000000,1000000,delegationParametersUpdateds
0xd9902203bd605c89cbde6633e0295f1ecc34e7723c9fa98b711b08e76d91e908-186,186,11491442,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,800000,800000,delegationParametersUpdateds
0x81abc0f250e41a879560aea6cb57121c020ed901c3a41fc4548f492558349441-227,227,11491676,0x5a8904be09625965d9aec4bffd30d853438a053e,950000,950000,delegationParametersUpdateds
0x1361bd479404b9e80a91854335e0ff729570d439b6d9f0345557d2730510d388-147,147,11491677,0xc9348dcaef652791033a22f79a2024363e23d32b,1000000,1000000,delegationParametersUpdateds
0xbf871d8c9ee0adb094cfb43edda474a2a578365ce11b3cdc2ae8065336ef209c-321,321,11491695,0xc9348dcaef652791033a22f79a2024363e23d32b,811000,811000,delegationParametersUpdateds
0x63a05d53ef46af9454d62da82a174b414f17798bfef5360c0132fac426c49136-149,149,11491785,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,950000,950000,delegationParametersUpdateds
0x8590e08cedeb0e95094293b7058a54946daea8eefc866cd18b2864a90c2676d8-324,324,11491858,0xe0c1af3235ecee2c085ead8e918cd394986d2303,800000,800000,delegationParametersUpdateds
0x2aa3c2a901838ccd69fdae551b79c6f0a614386f9bd0ef9f398029cc5236df1b-200,200,11491875,0xf3f182e859f789af8d6c2223d15c691471c79a2b,1000000,1000000,delegationParametersUpdateds
0xab1d3f018bfeac503df6f595b66c36607584f760443b97a49f63b3841b35e60d-46,46,11492222,0x7ca0ee4a792f4da7b6aaf4c082b234259de61112,100000,100000,delegationParametersUpdateds
0xa7cea83bf9d8ce3c995bdd4fb49edb152715f47d480ec7315a049403b9740adf-180,180,11492235,0x7ca0ee4a792f4da7b6aaf4c082b234259de61112,1000000,1000000,delegationParametersUpdateds
0x08880420304f015f8f97194b623c11ab47c7c3f263d7517bbd562ac9cf7ef29a-194,194,11492333,0x60165e465b242d051de4ebadfe0cf55b13f04dc5,1000000,1000000,delegationParametersUpdateds
0xf9dafdfb4450197506fd241bda1ad0468e39def8cb4b5ac19430f00a108a0a0e-248,248,11492341,0x60165e465b242d051de4ebadfe0cf55b13f04dc5,900000,900000,delegationParametersUpdateds
0x76cb005950324df442a1018ac13872595a8aa3de940cdd6e93ae27f353196f62-264,264,11492644,0x79c813f6b6a84b4ab7258db617612f06bde25498,1000000,1000000,delegationParametersUpdateds
0x7a1672f50bf15b0c49cefa6ab3e3e8ca3952ca84b00a847c876c0c5edbe44339-3,3,11492650,0xdc81f90ccdd72ce4239d741a7ed9c16006dce73b,1000000,1000000,delegationParametersUpdateds
0x0599ef0461ae75fd9fb3f637afaa5bb44c274feeae9b68438aa15d022ff76927-30,30,11492657,0xdc81f90ccdd72ce4239d741a7ed9c16006dce73b,770000,770000,delegationParametersUpdateds
0x853cbe8d9cdb5352f151281e9109456605fa1c3ab6c421b1e1787412d90393ca-225,225,11492659,0x79c813f6b6a84b4ab7258db617612f06bde25498,890000,890000,delegationParametersUpdateds
0xc4149b4898e761ad2a73e414d4c4b6deb22a77ddd2a8380d8e25ffc3d69128fa-289,289,11492884,0x5ea935a6164629dd9c0f7f1e3b79c2d041108e26,1000000,1000000,delegationParametersUpdateds
0x6aad0a90ff4564cf5fe7576b010dda6147188549716014e669ce31be82e7ab5e-190,190,11492907,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,680000,680000,delegationParametersUpdateds
0x1cdbdbf673616c0e2dd6335f8d74d9c8d627ee1261a9409cf4994cb26fffe2d4-206,206,11492910,0x9b1da82ee4d269eeeb4977e092b9ad2d7970c096,1000000,1000000,delegationParametersUpdateds
0x3ee049e927d95b48225f5d2caa36071c7724238d1fe8296e054c780ca0ea373d-305,305,11492964,0xc94a2669f719f792f166800fb6ef00fb3a7f5bec,1000000,1000000,delegationParametersUpdateds
0xd80cb95e4a210054a7346a776f37becd4fad0bdc7e1663086a1255d980e558eb-225,225,11492970,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,750000,750000,delegationParametersUpdateds
0xd411910bb12c638d41a6c18b0145c101acb5a450392c1c1d9678a6d4e014ca9f-17,17,11493002,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,900000,900000,delegationParametersUpdateds
0x78633f53aa2918298fe44778d9d5940db14d0446291141eef2230384c0a5c002-187,187,11493006,0xc94a2669f719f792f166800fb6ef00fb3a7f5bec,100000,100000,delegationParametersUpdateds
0x1945ae6fb8d96c565ef8d53be47dce7e8b3ec137ac8d1fb2c38169824c342f55-277,277,11493065,0xd9c7cdf09d868467d9f94f885dd68e850e278118,100000,100000,delegationParametersUpdateds
0x2b6a4f8473dc4a281180e3d7af1beaf820151a01bafaf23e9f038f38d3536a31-177,177,11493116,0xbe9d7c691792937ca7e2535652886ff390cc5b86,90000,90000,delegationParametersUpdateds
0xdf5ed4077c34500d3c57625bf221483aead2e71a6b2d1a6a6d57ae79a6a1ed37-119,119,11493156,0xcc49c102b09addf780816b9989d95c873032cf88,1000000,1000000,delegationParametersUpdateds
0x0379dff631d060f9407fc0f21a92c88b278068062fe43ead92147f5295d85771-311,311,11493195,0x1a6a74648ff8146f9b7df3a7e322506612e13e6a,1000000,1000000,delegationParametersUpdateds
0x1e8fe8ebfcdf38f779c2dd1c662a887152271db4ad99a4cf15ca661dc9493bdf-281,281,11493244,0x1a6a74648ff8146f9b7df3a7e322506612e13e6a,1000000,1000000,delegationParametersUpdateds
0x04c6999fb60ec85d5981630b8fb27d17f1b8632f146c6a8988199c79c670da1b-151,151,11493303,0x50fda0a43d6770a927ebe2909fce1cdcba417801,1000000,1000000,delegationParametersUpdateds
