id,blockNumber,logIndex,eventTime,indexer,delegator,tokens,shares,until,type
0x25556dab17b4888e411a98760e67ce81dd6d975ff83e30e015693b8ffdadaea7-131,11494443,131,1608523757,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xc9ede68e6176727a7d878163c8adf2d528e45ac4,893297034708251530430663,886642139860000000000000,35,stakeDelegatedLockeds
0x393fc30b0bfb232699654dd11f583a10259c6ba18e4a6fa63c19c10bd0032d88-293,11494464,293,1608524098,0x5a8904be09625965d9aec4bffd30d853438a053e,0x3d088b87c048e5fd4e3a6f9cc04490501b1dbae1,385627986183700000000,385627986183700000000,35,stakeDelegatedLockeds
0xc86539c0d166d3586829594afe09dd50fed63e92bcc2fef0ab231d532679cdcf-361,11494500,361,1608524585,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x82a6f1ebad545284c45c4b0d081cdec25b6471c7,1490509999999999999999,1479405980916910835603,35,stakeDelegatedLockeds
0xc7923cf32eedfcd9dce974086f065192bda659e06dfd84ca7e9bb3c7a8a70029-219,11494761,219,1608527898,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x3b2d6336eca95c1eefd51787b43e0e08420c78ac,4974999999999999999999,4912171756325173641205,35,stakeDelegatedLockeds
0xfc54d62749c4fc577f13ed1eeb47a8f295d2bfeca320fd17385a02c9870203e2-53,11494958,53,1608530777,0x5a8904be09625965d9aec4bffd30d853438a053e,0xdde39a0150a5fb4a92cf2936d5c5428687335a15,4975000000000000000000,4975000000000000000000,35,stakeDelegatedLockeds
0x8e3b906f3772350e9fd29c0b6088c64cf3e3cd662432a79f7de16370d489da87-63,11495086,63,1608532507,0x7ca0ee4a792f4da7b6aaf4c082b234259de61112,0x1819eba4f13d2693756d38acf8d3e9aabbd8fdb5,351388230000000000000,351388230000000000000,35,stakeDelegatedLockeds
0x0d4ab294e27cb1f912cb9ba7b7199fb19d6960913c249d27d212bd0cef9eb878-101,11495182,101,1608533743,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,0x1819eba4f13d2693756d38acf8d3e9aabbd8fdb5,2838823536032618537124,2579040000000000000000,35,stakeDelegatedLockeds
0x52a0a0718ba6dd1a81017e87bfcf7bd6d7294bf4def4efe5415b684bd900fb05-221,11495196,221,1608533892,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,0x1819eba4f13d2693756d38acf8d3e9aabbd8fdb5,5332178886954855848832,2044725000000000000000,35,stakeDelegatedLockeds
0xf0a8c5d84dd1d0f2c96dd1e333e6406afddab4dae2a76cbe5187c56a844629b9-163,11495221,163,1608534181,0x48b5687f0595e2a4d581dc72305fbae214345d07,0x1819eba4f13d2693756d38acf8d3e9aabbd8fdb5,9901347020055423408169,4157110000000000000000,35,stakeDelegatedLockeds
0x99f2b07ad9c080a57b1720542d91f6d47f37b85d2ea48837189c6af014ca5933-219,11495234,219,1608534307,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,0x2782ce9a9932184bdd2117954b1ec22d7ff6b8ed,995000000000000000000,995000000000000000000,35,stakeDelegatedLockeds
0xbce38864ce876ba8275570a0c1cd05847d44792061674f98fd6346a5432b5e41-63,11495234,63,1608534307,0x7ed9d36539f349808c42187ed4e1753d5947db7a,0x1819eba4f13d2693756d38acf8d3e9aabbd8fdb5,1122341581428558355575,1119375000000000000000,35,stakeDelegatedLockeds
0xacb947528239e006dff48b7cdad3cd9df7201ab575e5663487f478870de52549-273,11495244,273,1608534400,0xc36157756ea4838cf882edab9dd94325c38f2edc,0x1819eba4f13d2693756d38acf8d3e9aabbd8fdb5,2129300000000000000000,2129300000000000000000,35,stakeDelegatedLockeds
0x90595ea445337291068a5ef52c08a658c5a767953e2e7ce4dcd8665e4821cec0-213,11495253,213,1608534460,0x72acbecf3013d7b27421185d3bf369520bf552c8,0x1819eba4f13d2693756d38acf8d3e9aabbd8fdb5,1945225000000000000000,1945223516022794094449,35,stakeDelegatedLockeds
0xdc4178e68abdb9d291974ce7eabd5a1f5d7ec7178489273a1ccf92873ecab542-246,11495272,246,1608534738,0xbf4af02f7855c7ead52d037349b7a76e48ed47a9,0x1819eba4f13d2693756d38acf8d3e9aabbd8fdb5,1414705461800331316996,1149225000000000000000,35,stakeDelegatedLockeds
0x71877a3fd577095d4603d3a3b69ffbd2938b44d07cd084831acd5c2b4aae2a71-119,11495275,119,1608534787,0x7fd833cf8775e9c3524b8be925723345164964be,0x1819eba4f13d2693756d38acf8d3e9aabbd8fdb5,1546073953910044907355,1051715000000000000000,35,stakeDelegatedLockeds
0xb4c77186d389b4657c0d27727850f09d4ad500756e2c1cbbeaf6ba0fc3bbea0b-3,11495349,3,1608535599,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x46ba0af6bc60e6fabd9957744c057d031c720ace,104374275591251666379958,103412491906371798000000,35,stakeDelegatedLockeds
0x1137592cff8a65949b2c99dd0cf2ed70602fb3c172ed6f80feb1d914d6e229a1-271,11495398,271,1608536232,0x7ca0ee4a792f4da7b6aaf4c082b234259de61112,0x63f8168f665f79101a0e0da2313cd1391e1c5e27,1492500000000000000000,1492500000000000000000,35,stakeDelegatedLockeds
0x23a6e1ebc03d103fd1adb17139e16386e0ad18ec9db8b103bb50e4fce84338d0-225,11495407,225,1608536326,0x6879bbfcff0e54e62b899681ea52e74bd9b29fe4,0x63f8168f665f79101a0e0da2313cd1391e1c5e27,1094500000106610957779,1094500000000000000000,35,stakeDelegatedLockeds
0xc7483af0e963e23464998a103b29e5fa1b7d146d8b4bd3057f6df5a3c64e1727-156,11495491,156,1608537489,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x856b762d46274ef1d696103e5fb2af2afee91ecb,204597228626824043699,202013412639816956232,35,stakeDelegatedLockeds
0x9f905d73bae2d8240ab6bccee676649631fe5275210a48ea485a420c621a404c-280,11495841,280,1608542192,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x74729f0b5aae8a1d308f06bd3e0ce47a424206e8,125965795923818109154915,124375000000000000000000,35,stakeDelegatedLockeds
0x45ffcd9f7e2af926e8a7c51638c5d1294f58f554e53f812277492749fc43ba31-169,11495974,169,1608543961,0x45874192929530cd4e3dd0624df05bee3c13974f,0x5e0158553598b40ecc13a3b1f78ee96536e6d0da,10022146197633276845734,9950000000000000000000,35,stakeDelegatedLockeds
0xae8aaba229f1c09949f2b3638531799517dc538d3319814fbaa15ae9c9622551-283,11496029,283,1608544577,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xcbf5eea090d463ffa293fbb600fcb091be144901,3000000000000000001218,2962113621904627322533,35,stakeDelegatedLockeds
0x4d869a9dbfce0161962df933cfe23674fecbbf73d371d38004e36eeda5a49f29-333,11496036,333,1608544620,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xcbf5eea090d463ffa293fbb600fcb091be144901,6983942035876554468925,6895743279687425814397,35,stakeDelegatedLockeds
0x37a0f2ccc272bd8f56aeddcff342a1ee592d55dc0c87e3d69e15cd1315f8ffcc-283,11496055,283,1608544879,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,0xa2c12dbe82f19ef06850d4693f2b2d5724b8ea3e,43623997021451857776621,34824999145951063507612,35,stakeDelegatedLockeds
0x65a3270740af948bf37f3e7b14af51774a9ff3ad9570a2b9124326ffe480d077-258,11496361,258,1608548319,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,0x1819eba4f13d2693756d38acf8d3e9aabbd8fdb5,3739199836396078652399,2985000000000000000000,35,stakeDelegatedLockeds
0x4c5d95b37daad2803625c23104ae1e8df08dd87c31f22926623bdb7fcbc30091-86,11496421,86,1608549102,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,0x08472c70bac0e0ff7afde24b30f712f6ffd98ea0,6428703916262593662105,5132028784142029213677,35,stakeDelegatedLockeds
0x65f87beeb0a3d92073231a91411a4de6191b9c83c6992ff15daeb736ea744837-157,11496445,157,1608549420,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,0x3ece8d40dac89ffb408f7cb5eaf24ab6a3135028,2866719804266836368177,2288499943876784173357,35,stakeDelegatedLockeds
0x1d71e275f25d486f9f7e527aa1a474c39fcd25ca21db009a1c2ddb3375c5ede6-151,11496872,151,1608555170,0xe758697c5fc77f6b64bcf54191c08ad051bbdc4b,0x16faa6e97aec501eb03d692eb5751e37519cdbb3,8365581900000000000000,8365581900000000000000,35,stakeDelegatedLockeds
0xa85fdd6810ff67974047fc25b3339d61bfc0156ff1d54fc27e9780845380bea2-200,11497211,200,1608559571,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xc93d78f201fd7f208d68f40fcb0220e376cde4eb,894723273149999999999,883423998410903231357,35,stakeDelegatedLockeds
0xc80c3951d9eea6eddd438b3d384e9866c75262cbdb56812658a862a6ee1831d6-225,11498153,225,1608572376,0xbe9d7c691792937ca7e2535652886ff390cc5b86,0xeaa1c29bcea6c67b77b23bb6eb4f3bf54f62b44c,27284056076220705249999,15972636470577220730223,35,stakeDelegatedLockeds
0x3c170647213c52b207154cc310cd755a78e96fa75dbab622078a5660f0e64f04-295,11498166,295,1608572506,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x7bdca7dacc2fb394b76a07e2f4f502892f7032af,808798768680671467250,798584616696235538725,35,stakeDelegatedLockeds
0xea2ada2a87ee7ada64099c5abe963a796dc2b67d799fde92de90918ed25c45b0-88,11498213,88,1608573124,0x48b5687f0595e2a4d581dc72305fbae214345d07,0x51018972e0ad6703aa563e43ef11a1bf1ee0ed0e,999974999999999999998,419842478384999670373,35,stakeDelegatedLockeds
0xceaf2dad2a7cdaab8c94693542c403245a695900c675bc7dad7c803978582a2d-148,11499384,148,1608588429,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,0xbaadc1f3bbec2977098d88a75aaa3ecf689ceb98,15760007671776946564999,15751328365900057960291,35,stakeDelegatedLockeds
0x379482c90f56ac98755c1c4d2e1d89ce21133aa76837fbe460823e9d40c2dabb-325,11499407,325,1608588709,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x6ae884c8d75beaa1dfdd8ad5ccbba0b6df86610f,29849999999999999999,29574939475449922141,35,stakeDelegatedLockeds
0xbd4cc645d9a7b40ff277861b518d8ac5e609e8354bb16dac048934ef4da8a176-177,11500005,177,1608596899,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x7698370277ac7990ea33aa9ca873633d34aefc27,298499999999999999999,295749394754499221417,36,stakeDelegatedLockeds
0x1ab0615e9d5c7049e0187dca34edc649b3bfd739b5d06f575ede4394f559c766-217,11500059,217,1608597579,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x03b76647464cf57255f20289d2501417a5ec457e,1348351524104874964863,1329199348426859917487,36,stakeDelegatedLockeds
0xd5316c059fd6c9dd2a09d9253fd8407e291128da70c871c9061573b4f5f87489-247,11500327,247,1608601252,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,0x8b59e1636f1efde992da55d3fa1c621a0a62ba0f,994999999999999999999,381551597973840599511,36,stakeDelegatedLockeds
0xd4e12cfd4eb8b0a4bb8356b91272a2e218d3a726a1dd1a7eeed16b500a636b51-211,11500349,211,1608601569,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,0x8b59e1636f1efde992da55d3fa1c621a0a62ba0f,1246399914898624507903,994999975598601814503,36,stakeDelegatedLockeds
0x1cff0ae312397ca2c549ea3d32e1cf3e5f1a7eb42f2928c645aff8d0da81cf79-68,11500381,68,1608601990,0xe758697c5fc77f6b64bcf54191c08ad051bbdc4b,0x8b59e1636f1efde992da55d3fa1c621a0a62ba0f,995000000000000000000,995000000000000000000,36,stakeDelegatedLockeds
0x9de929f546f9f4dec6b729321da5f02533312b6dd6b650889c24a592cf7b718e-200,11500769,200,1608606956,0xbe9d7c691792937ca7e2535652886ff390cc5b86,0x57099da19e52784823c0aab1e8d8124e964c4282,18268200000000000000002,10694572564894710687455,36,stakeDelegatedLockeds
0xb8efdde555590fdb71fb0a02205c90ab4e596fca9ccfc4359e9c68179260e078-95,11500974,95,1608609764,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xe0ddee528856195af906eb5c7645ddcb6dbbe1c0,502126978563295333822,497500000000000000000,36,stakeDelegatedLockeds
0x66656fbdcf68094ad3bdab9ac9e8698da035f6283781d4753fd7ab49bcd039dd-139,11501173,139,1608612630,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,0x427d2f31cd0f37c160cd4a5950ada6b13c6b12f9,331490717499999999999,301155675655697657430,36,stakeDelegatedLockeds
0x20f4ef9856925dfa9c7bca819b92daa434f52d251343fa4c390b80922264ab18-122,11501218,122,1608613315,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x2cb544ec53bfc40d97ecb9579beff2b43778fcc6,1689220000000000000356,1665226080298463610169,36,stakeDelegatedLockeds
0x97e7b606e65548126738e0bae753b6cd8cbb325faec755d0632ea9991ff4543c-143,11501229,143,1608613423,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,0xf3f9f2581b8af9a437c7c0229752b4353ae5bd1a,497499999999999999998,448810964519812895817,36,stakeDelegatedLockeds
0xa545d6754cd84edb6fbdb2645cec6ba2aa238f6e7229586f2a8fddbd3a4cddba-72,11501375,72,1608615376,0x19fbac0891042be71ce60321a17720358575f580,0xb90a59f77315f6ffa221e3320dacfbe32d72487c,5381092180896416957289,3482500000000000000000,36,stakeDelegatedLockeds
0xe6c6ece3775f0627ceecb82c5acd2d192c1ade60750f3a0c5060e2a348fcf757-308,11501483,308,1608616775,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xe64262a940f948abbe4236eb936e07aa7550a1ff,2999969055070778621525,2957357070477615941079,36,stakeDelegatedLockeds
0x3e1aa1714f94ccdd60960ce3b4dcd909c54b8d379fe7a00b4a2cade5d23927af-13,11501523,13,1608617394,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,0xe64262a940f948abbe4236eb936e07aa7550a1ff,1989999999999999999999,1988904072951313422833,36,stakeDelegatedLockeds
0xb4fe0b143422dd693ef3969f03820215d7902f349041c649ce498d5f13f90881-103,11501748,103,1608620301,0x19fbac0891042be71ce60321a17720358575f580,0x1819eba4f13d2693756d38acf8d3e9aabbd8fdb5,7733398191402564941475,5004850000000000000000,36,stakeDelegatedLockeds
0x5fbbdd01bd7aa5f39d2d4d3d6ef989e0ac318706a4b3fd431d20df1d7098be42-202,11501753,202,1608620352,0x27ac40b9198659ce99eef1890d853a40560c9425,0x1819eba4f13d2693756d38acf8d3e9aabbd8fdb5,1450554288380893337500,1094500000000000000000,36,stakeDelegatedLockeds
0x2b96b98a572d8b42d8f8edd0179aa0c1ad29c4b09d0e129123fa390821ed6d08-202,11502101,202,1608624489,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,0x9f8649718dbbfe06a261165ddce69a9993f68736,110070125529042501150092,99997500000000000000000,36,stakeDelegatedLockeds
0x711971c2d4646934d35d1be0cd9a3c3c90cb26284c6ed848f0fb782c99197af8-183,11502167,183,1608625373,0x19fbac0891042be71ce60321a17720358575f580,0x938898ccaf594980adfcf7235772b23b5a1e9826,2333275000000000000000,1510033635243613359415,36,stakeDelegatedLockeds
0x59171b3e54d1c58e3eb1538e41f9b32ae509daf1addc02977015bd42af5572cb-281,11502465,281,1608629606,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x1d9037614ee870efb809fa45e3e705a6f3fdeb1f,29975634655721052272775,29699416438229456790482,36,stakeDelegatedLockeds
0x9785fa169d33a9cabdf95b911bd9710c0c075793f6b528e9984d80f81feee494-243,11502493,243,1608629965,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,0x41d5d1064b52249d522b63b68193038ff29a26a8,995548265463514809469,995000000000000000000,36,stakeDelegatedLockeds
0x707cc15dc3d762b0c713332618f9a46ab7b406a76aab4c37279d1252bd654906-244,11502658,244,1608632018,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,0x128b1dec802ddf81681e3d6f113bd83dd852311e,32769299586586120717213,26159703558458936081395,36,stakeDelegatedLockeds
0x3dab633a204cb7b69b0a518c7d09422b005b3d6c671801dfa749059b65bce0be-113,11502700,113,1608632416,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x2c85e202474086fe7deea3c0e2f58f3bddad01a0,199837564371473681818502,197996109588196378603215,36,stakeDelegatedLockeds
0x6b6641bbd6029fc43f707459b6266473646f45f43cc9fa7826039b0ef1350716-276,11502743,276,1608633083,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x000f4432a40560bbff1b581a8b7aded8dab80026,14924999999999999999999,14713003189906921168663,36,stakeDelegatedLockeds
0xe8fc4f59669f8b01fcc177f7313cc94f71c46aae0e25a4368ba9b0b21ba2d0e4-78,11503010,78,1608636617,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x115b72c42fa4d48777a26f612a26bdecf3d40b2d,299031736224356734079,296276231158259846916,36,stakeDelegatedLockeds
0xa3d82b14be19f50d587fef8ee28971963861ccdd0974e4f5ebe0300ca2142f51-246,11503018,246,1608636717,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,0x115b72c42fa4d48777a26f612a26bdecf3d40b2d,299313449482200374265,287934027413681367947,36,stakeDelegatedLockeds
0xf10aac8d803461c6bab09e923e2338542b98490cc72344eac90614cfa0272e0c-264,11503132,264,1608638199,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,0xf748879edbe8cca140940788163d7be4d2a2e46a,6231999574493122539517,4974999877993009072516,36,stakeDelegatedLockeds
0x27f36a37b1d276a98bbf224caac42233663ddfc2084f0015596e50b447c1faac-225,11503235,225,1608639725,0x19fbac0891042be71ce60321a17720358575f580,0x15c417eeb47edcef5689eabeec3443666e30209c,5302354999999999999999,3431543386871307288836,36,stakeDelegatedLockeds
0xe94b817ffdb2fcdb3389b95b088997452de21086560366f4cf255b2bb08d04d0-311,11503278,311,1608640354,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,0x277c74f45724945b2066f305fcb5a609312390e2,5171616653125007036444,4975000000000000000000,36,stakeDelegatedLockeds
0xc9edb17df143c696940f56c4de13fd55bf8be91585b0549332ac52daae6789ca-224,11503530,224,1608643380,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xf2413c436fd37e4a42850cfa24e34a30829b7aec,986804729540377222464,977711562822257494823,36,stakeDelegatedLockeds
0x9c5fc5dba5067292f4647725c43ac9f1f311f24f4e3034837da6279f296e5aa3-29,11503816,29,1608647251,0x8e297141f9dc76f4d71741da1a1e47294cf0fde2,0xf6f78960e9a132868f3fbf1458960dc2325097e3,181828872226162045840505,178652280623949871596699,36,stakeDelegatedLockeds
0x1a20df972ffc7de5fb4ac0b4d90d2f908efe3e8bc5fcb98e1fe0549807cf59ac-20,11504246,20,1608652808,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x65edea46429767082b796aa93f3bcfb674be43c6,11660392696196844242036,11552945000000000000000,36,stakeDelegatedLockeds
0x30a0a1787a78cb5ffbd1ba8c375908afd869a4f2290f62b588ad0a38c175974a-216,11504490,216,1608655994,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,0x4647e75bf0c97917be3c994936b7e29b2a3bd375,9971199319188996063228,7959999804788814516026,36,stakeDelegatedLockeds
0xaffb215d6143a4d33f1fd17ac9fa8ee2f60b29a13bdd5c760731e2ead5954209-316,11505000,316,1608663126,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xc7605ad3ff5bb3011b3639bf1be554a97ebd9750,50234120230890083486268,49520587685042117364726,36,stakeDelegatedLockeds
0x606c445411afa54850c1c8346f9c830a7e50008d67f77c2a6e4d1276dc6f7abc-206,11505274,206,1608666520,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x206b5bb730277ac3ccf247466581220be262644f,330061243011506359890,325373006451788044556,36,stakeDelegatedLockeds
0x452b3c4f484b0d9e0ac940c23c5e641f7a0f45e9d6cd1461bcab63b5883bf6d9-255,11505545,255,1608670233,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xe1541e161c8cbfdff225ecc10c034f6ac4d81cea,50000000000000000010553,49289792931011461211957,36,stakeDelegatedLockeds
0x96680dd80fcc519345adb5a27d453b3ea97d967edea1b821f31b8f5e171eb43d-305,11505553,305,1608670345,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xe1541e161c8cbfdff225ecc10c034f6ac4d81cea,56568282387567800470542,55764778506923990288043,36,stakeDelegatedLockeds
0xc8626a1dd3f46cfd70071dbc19d9b87febb49cc7ae21ee437f033ae20beeaba3-179,11505582,179,1608670716,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,0x40cf32c6c2b3031be6836beac16feea18dc1c886,520678715544411195999,473030893781567081935,36,stakeDelegatedLockeds
0xb1e390e8dbccbd9488355e4a4c7cb3e3a723646d048564196fdf314d9fa901f5-309,11505913,309,1608675143,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x865fa73770e2eaa7e109f605dd2af59ea34aa676,498386227040594556800,493793718597099744861,36,stakeDelegatedLockeds
0x6a4c7a2f9a7e32a350f41ae5261ad4c504ddd3f52850cc6cef1e6a39f63c2780-269,11505919,269,1608675231,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,0x52e5f9650266a222395d1079079c24e77f946fff,344993413312879631763,298500000000000000000,36,stakeDelegatedLockeds
0x09c4c8b4b41713c7ff89c9dc0e09b75800e2abe274f62dbdb83fab966114e06b-186,11505960,186,1608675763,0x720a98087160bfdb282f695abe6f9ac966b03d43,0x961f2a35d4a261ded0dc82c78b49d90b6bb5ce2a,2051355755908550000000,2051355755908550000000,36,stakeDelegatedLockeds
0x31a7e06ae4f188cc66d72a4212abbb39e63a2912cd87485ea7243ae5a68c45e6-192,11506027,192,1608676612,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xcb93fb7ec03959c54b39c2467ab10cea8ab029da,852799711721728749843,844941368805737664717,36,stakeDelegatedLockeds
0x5277ad006e43eabc1bc87472797aa3298c7718065e81cec24b598dcfbc935dde-303,11506600,303,1608684809,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x778ff9df1000eec3eca084cd1f2efad845b72d19,1065269258792468543867,1054235449524730512989,37,stakeDelegatedLockeds
0x9da3f82b03f5529b1833b7cd500a9c9b3238f396f83ad19eb7ed6e6144f6c7f2-164,11506637,164,1608685194,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x71cc64f80e99e753dbca4d42ae1441065de36a54,1995576562691402667579,1964087839164641263208,37,stakeDelegatedLockeds
0xd2411a2b940c7a71d6184a6a8edfce8239c7d5fd1327eeffb7eaed2a5d5eef7e-160,11506736,160,1608686433,0x7ca0ee4a792f4da7b6aaf4c082b234259de61112,0x0f3cf18b37c55f5a319d6cae8d8ba114cb094af0,15947908578308911759033,15920000000000000000000,37,stakeDelegatedLockeds
0xe2b1cff9ec2a501cfade7929e62893513ce099857a93928627312ebaed2601b7-101,11506750,101,1608686576,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,0x92df2a5104fce10d77496710488382eb53def917,2522706835948213493999,2182731500000000000000,37,stakeDelegatedLockeds
0x3c204c5e3ce516376cac23d802f151836da711f2d6912c7683f48d0ac1f6bb48-44,11506792,44,1608687039,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,0xd43a25b442e2c343dad472a871c5262cca275eb4,2492799890930719101599,1990000000000000000000,37,stakeDelegatedLockeds
0xca94261b12817f3becc5e004946a869b1b56fe816ee06201797268f2cf102fac-177,11506962,177,1608689347,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x68e728ebe67b8bb9a257d5d95b635e41021bb073,5036852500943672197511,4957374690463985445577,37,stakeDelegatedLockeds
0xc883b95353efce1e92fb81c40b83a339345f1dacd6a8b84123abefdb8df6c5ef-270,11507050,270,1608690543,0xf62de2a9d8b8033a5b66f497dca1bd91080316fb,0x71916e5a77bd9fde0a18f5a6a62a31756534d53c,1941917620000000000000,1941917620000000000000,37,stakeDelegatedLockeds
0x7324e8a9153e5efc4cbef02d9c93f21b5c32c47528df23ba5f04cd7e84b36861-238,11507056,238,1608690578,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x8e3d19bc54340d6dbc9e1beb9652e4c3290e0e3a,2173829056163714306340,2151313044377580348201,37,stakeDelegatedLockeds
0x8e79baf1d68ac53b62096bc3abb5176378df41af6448234e0d11bd52661775dc-284,11507201,284,1608692248,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x150ab80a709b6214d9ca76b1b8446b3ce3787a8b,407920154230158303702,403695012895146122200,37,stakeDelegatedLockeds
0xa9bd4da1e97fad69e6ed67c6f3c183cfd6852778daa374f18526d2bcc03e72f8-196,11507450,196,1608695625,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,0xe0e883d3c92831e97241ac4fb0922700e0574d62,3979999999999999999999,3443630962665823455798,37,stakeDelegatedLockeds
0xd7185537a067343739b2a0671783b52dc275c551c283755be1f519d71af2c2de-288,11507867,288,1608701000,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x93606b27cb5e4c780883ec4f6b7bed5f6572d1dd,1989999999999999999,1958599270511704553,37,stakeDelegatedLockeds
